pk,jsondata,language_pk,identifier_pk,description,version
12782,,707,12125,,1
12783,,1641,11905,,1
12784,,2264,12718,,1
12785,,189,12544,,1
12786,,783,11978,,1
12787,,840,13020,,1
12788,,550,12197,,1
12789,,2312,11528,,1
12790,,2315,12341,,1
12791,,1572,12198,,1
12792,,914,11407,,1
12795,,430,12745,,1
12796,,608,13065,,1
12797,,1992,11555,,1
12798,,1123,13341,,1
12799,,1800,11848,,1
12800,,2218,11925,,1
12801,,18,11245,,1
12802,,1397,12498,,1
12803,,1974,11253,,1
12804,,498,11172,,1
12805,,601,11690,,1
12806,,1198,12964,,1
12807,,2285,12393,,1
12808,,2435,12192,,1
12809,,1245,12154,,1
12810,,248,13285,,1
12811,,1094,13094,,1
12812,,1058,11953,,1
12813,,1403,11306,,1
12814,,2417,13421,,1
12815,,1469,11461,,1
12816,,2441,12683,,1
12817,,1363,12305,,1
12818,,1828,11493,,1
12819,,762,13249,,1
12820,,227,12616,,1
12821,,722,12484,,1
12822,,1369,12965,,1
12823,,1665,13239,,1
12824,,963,13305,,1
12825,,2062,12132,,1
12826,,2025,12158,,1
12827,,688,11677,,1
12828,,2534,11100,,1
12829,,2231,12777,,1
12830,,969,13276,,1
12831,,2318,13383,,1
12832,,362,12126,,1
12833,,2031,13138,,1
12834,,569,11269,,1
12835,,1848,13072,,1
12836,,2480,11185,,1
12837,,346,12063,,1
12838,,2321,13081,,1
12840,,1136,11191,,1
12841,,863,13203,,1
12842,,1146,13108,,1
12843,,1205,13107,,1
12844,,2116,12351,,1
12845,,128,13222,,1
12846,,112,11919,,1
12847,,2542,11964,,1
12848,,2040,11487,,1
12849,,1274,12144,,1
12850,,1719,13391,,1
12851,,871,11525,,1
12852,,512,11409,,1
12853,,901,12972,,1
12854,,2075,12333,,1
12855,,1553,11534,,1
12856,,1892,11716,,1
12857,,1342,11424,,1
12858,,905,12763,,1
12859,,1498,11388,,1
12860,,1998,12025,,1
12861,,1971,13289,,1
12862,,2390,11656,,1
12863,,1190,12338,,1
12864,,2322,13137,,1
12865,,1854,13280,,1
12866,,274,11237,,1
12867,,1987,13063,,1
12868,,350,12908,,1
12869,,1221,11446,,1
12870,,1479,11553,,1
12871,,1323,12655,,1
12872,,2214,11478,,1
12873,,1276,11796,,1
12874,,188,12569,,1
12875,,514,11332,,1
12876,,793,11647,,1
12877,,1380,11129,,1
12878,,1214,11355,,1
12879,,1753,11992,,1
12880,,443,12853,,1
12881,,1432,13243,,1
12882,,453,13019,,1
12883,,1942,12731,,1
12884,,1027,11605,,1
12885,,1257,12530,,1
12886,,1838,12398,,1
12887,,1220,11401,,1
12888,,508,11228,,1
12889,,1060,11140,,1
12890,,877,12500,,1
12891,,2093,11724,,1
12892,,1644,12083,,1
12893,,163,12403,,1
12894,,2176,11527,,1
12895,,1995,11444,,1
12896,,1594,12155,,1
12897,,2004,11149,,1
12898,,1687,12052,,1
12899,,1787,11161,,1
12900,,468,13104,,1
12901,,1045,12548,,1
12904,,536,11748,,1
12905,,2492,11805,,1
12906,,1647,12163,,1
12907,,1386,12830,,1
12908,,680,11791,,1
12909,,2442,13122,,1
12910,,1472,12551,,1
12911,,1426,12974,,1
12913,,26,12925,,1
12914,,879,11196,,1
12915,,936,13473,,1
12916,,1336,13330,,1
12917,,1702,11431,,1
12918,,1905,12427,,1
12919,,1521,11203,,1
12920,,576,13375,,1
12921,,741,12848,,1
12922,,846,13309,,1
12923,,1481,12911,,1
12924,,2246,11277,,1
12925,,2378,11547,,1
12926,,1933,12188,,1
12927,,1589,11469,,1
12928,,1149,13093,,1
12929,,322,11817,,1
12930,,287,12518,,1
12931,,727,12594,,1
12932,,2182,13094,,1
12933,,1693,12354,,1
12934,,2143,13039,,1
12935,,2346,12147,,1
12936,,202,12788,,1
12937,,2053,13370,,1
12940,,2456,12914,,1
12941,,341,11969,,1
12942,,2306,11246,,1
12943,,638,11256,,1
12944,,1818,13340,,1
12945,,2159,12271,,1
12946,,1494,11268,,1
12947,,867,11383,,1
12948,,1582,12680,,1
12949,,2381,13181,,1
12950,,1569,12865,,1
12951,,46,11503,,1
12952,,148,12266,,1
12953,,406,12516,,1
12954,,1248,12123,,1
12955,,2427,11542,,1
12956,,786,11507,,1
12957,,1734,12753,,1
12958,,873,12873,,1
12959,,768,13310,,1
12960,,1444,11495,,1
12962,,1878,11627,,1
12963,,1926,11533,,1
12964,,1394,11850,,1
12965,,1450,11658,,1
12966,,853,11141,,1
12967,,2013,11683,,1
12968,,2058,11546,,1
12969,,2543,11488,,1
12970,,1155,12564,,1
12971,,2138,12410,,1
12972,,183,12614,,1
12973,,1165,11578,,1
12974,,1910,11641,,1
12975,,2066,11454,,1
12976,,518,11417,,1
12977,,2533,11408,,1
12978,,909,11186,,1
12979,,606,12402,,1
12980,,1366,12474,,1
12981,,2216,11635,,1
12982,,460,13031,,1
12983,,961,13219,,1
12984,,1030,11897,,1
12985,,2059,11957,,1
12986,,2022,13250,,1
12987,,614,11878,,1
12988,,2028,12709,,1
12989,,2477,12130,,1
12990,,1176,12033,,1
12991,,126,12193,,1
12992,,2140,11642,,1
12993,,411,12527,,1
12994,,1314,12355,,1
12995,,1755,13248,,1
12996,,1009,13007,,1
12997,,304,11530,,1
12998,,2007,12248,,1
12999,,1510,12880,,1
13000,,943,12509,,1
13001,,1428,12729,,1
13002,,484,13317,,1
13003,,2284,11994,,1
13004,,1698,12572,,1
13005,,2290,12561,,1
13006,,1410,12377,,1
13007,,745,12778,,1
13008,,93,12780,,1
13009,,1440,11435,,1
13010,,973,11419,,1
13011,,2162,11746,,1
13012,,919,11421,,1
13013,,2229,12524,,1
13014,,1305,11703,,1
13015,,2276,11741,,1
13016,,2090,11864,,1
13017,,1550,11855,,1
13018,,216,12935,,1
13019,,1236,11847,,1
13020,,73,11754,,1
13021,,2359,13389,,1
13022,,612,13132,,1
13023,,2173,12809,,1
13024,,744,12945,,1
13025,,1304,11702,,1
13026,,1811,12651,,1
13027,,618,13273,,1
13028,,1575,13178,,1
13029,,888,12326,,1
13030,,365,12164,,1
13031,,1670,13472,,1
13032,,316,11755,,1
13033,,972,11314,,1
13034,,338,11934,,1
13035,,2443,11691,,1
13036,,1492,13241,,1
13037,,290,11398,,1
13038,,984,11842,,1
13039,,1935,12457,,1
13040,,221,13017,,1
13041,,169,12392,,1
13042,,648,11408,,1
13043,,280,11304,,1
13044,,78,11754,,1
13045,,980,11632,,1
13046,,345,11678,,1
13047,,1983,12947,,1
13048,,2126,12097,,1
13049,,528,11709,,1
13050,,1254,12949,,1
13051,,1502,11645,,1
13054,,2170,12598,,1
13056,,230,13171,,1
13057,,769,13312,,1
13058,,1006,13465,,1
13059,,382,12226,,1
13060,,821,12537,,1
13061,,1024,11116,,1
13062,,507,11242,,1
13063,,2128,12580,,1
13064,,1925,11483,,1
13065,,265,13432,,1
13066,,1711,13357,,1
13067,,2001,12227,,1
13068,,2134,13237,,1
13069,,374,12230,,1
13070,,1879,12664,,1
13071,,1776,12883,,1
13072,,180,12481,,1
13073,,1388,11602,,1
13074,,1463,12204,,1
13075,,695,12002,,1
13076,,1629,13409,,1
13077,,416,11644,,1
13078,,2063,12453,,1
13079,,897,12782,,1
13080,,1284,13271,,1
13081,,1168,11728,,1
13082,,1293,11906,,1
13083,,1423,12976,,1
13084,,2379,12510,,1
13085,,1886,11111,,1
13086,,1326,12724,,1
13087,,571,12542,,1
13088,,571,12567,,1
13089,,683,11859,,1
13090,,237,12100,,1
13091,,2151,13362,,1
13092,,796,11787,,1
13093,,2341,13017,,1
13094,,21,11251,,1
13095,,1018,11324,,1
13096,,2407,13399,,1
13097,,933,12268,,1
13098,,2167,11284,,1
13099,,664,11453,,1
13100,,99,11840,,1
13101,,659,11347,,1
13105,,2242,13073,,1
13106,,1774,12672,,1
13107,,1864,11608,,1
13108,,513,11313,,1
13109,,158,12327,,1
13110,,946,12776,,1
13111,,1819,12573,,1
13112,,910,11174,,1
13113,,1784,13363,,1
13114,,1745,13411,,1
13115,,952,12994,,1
13116,,1843,12525,,1
13117,,2050,13212,,1
13118,,1809,12613,,1
13119,,1181,11299,,1
13120,,39,11428,,1
13121,,862,12275,,1
13122,,748,11559,,1
13123,,1131,12332,,1
13124,,2303,12796,,1
13125,,2226,11523,,1
13126,,2452,12649,,1
13127,,28,11295,,1
13128,,1266,12817,,1
13129,,1419,12825,,1
13130,,1579,13378,,1
13131,,1475,12616,,1
13132,,2232,12924,,1
13133,,2260,11646,,1
13135,,238,12100,,1
13137,,2497,12031,,1
13138,,1913,12912,,1
13139,,1052,13115,,1
13140,,869,11576,,1
13141,,1759,11229,,1
13142,,2275,11252,,1
13143,,2085,12900,,1
13144,,956,12411,,1
13145,,2503,13382,,1
13146,,1701,12870,,1
13147,,1520,12539,,1
13148,,1036,13381,,1
13149,,654,11408,,1
13150,,2512,12209,,1
13151,,883,12149,,1
13152,,1673,11341,,1
13153,,379,12263,,1
13154,,1119,12818,,1
13155,,2010,13030,,1
13156,,889,12535,,1
13158,,833,12844,,1
13159,,161,13415,,1
13160,,2332,12609,,1
13161,,424,12662,,1
13162,,234,12885,,1
13163,,92,11708,,1
13164,,587,12854,,1
13165,,1541,11556,,1
13166,,665,11443,,1
13167,,1796,11770,,1
13168,,1954,11733,,1
13169,,253,13281,,1
13170,,2239,12384,,1
13171,,603,13005,,1
13172,,2335,12294,,1
13177,,494,13427,,1
13178,,1333,13320,,1
13179,,83,11800,,1
13180,,856,12213,,1
13181,,2204,11689,,1
13182,,391,12475,,1
13183,,1597,11854,,1
13184,,1033,11993,,1
13185,,2326,11124,,1
13186,,2444,11797,,1
13187,,1633,11258,,1
13188,,2535,11690,,1
13189,,36,11343,,1
13190,,36,12951,,1
13191,,1015,11142,,1
13192,,191,12630,,1
13193,,1311,12278,,1
13194,,2186,11472,,1
13195,,2433,12488,,1
13196,,1507,11890,,1
13197,,938,12336,,1
13198,,332,13025,,1
13199,,1882,13077,,1
13200,,2281,13188,,1
13201,,2350,11885,,1
13202,,2192,12696,,1
13203,,27,11279,,1
13204,,1803,13152,,1
13205,,2153,11950,,1
13206,,537,11833,,1
13207,,1039,12362,,1
13208,,1493,13260,,1
13209,,1194,12252,,1
13210,,591,12995,,1
13211,,1099,11152,,1
13212,,2082,12748,,1
13215,,1862,11449,,1
13216,,1302,11589,,1
13217,,470,12056,,1
13218,,250,11651,,1
13219,,1233,11788,,1
13220,,990,12259,,1
13221,,1837,12241,,1
13222,,323,11810,,1
13223,,717,12396,,1
13224,,1083,12357,,1
13225,,297,11573,,1
13226,,1592,12850,,1
13227,,423,12309,,1
13228,,98,11841,,1
13229,,1961,12879,,1
13230,,2544,11863,,1
13231,,1643,11975,,1
13232,,1003,12735,,1
13233,,2384,12487,,1
13234,,857,11240,,1
13235,,556,12454,,1
13236,,1717,11574,,1
13237,,866,11376,,1
13238,,965,13295,,1
13239,,543,11373,,1
13240,,885,12522,,1
13241,,1889,11496,,1
13242,,1182,12207,,1
13243,,1317,13485,,1
13244,,2033,12608,,1
13245,,2108,13245,,1
13246,,228,13179,,1
13247,,1513,12254,,1
13248,,405,12440,,1
13249,,632,11211,,1
13250,,1948,11302,,1
13251,,1184,12224,,1
13252,,1184,12235,,1
13253,,336,11923,,1
13254,,1871,12202,,1
13255,,839,12906,,1
13256,,447,12893,,1
13257,,2100,12399,,1
13258,,547,12062,,1
13259,,85,11763,,1
13260,,1608,12507,,1
13261,,1608,12520,,1
13262,,2263,12646,,1
13263,,2042,12032,,1
13264,,30,11380,,1
13265,,1692,12243,,1
13266,,530,11752,,1
13267,,976,11475,,1
13268,,922,11553,,1
13269,,446,12894,,1
13270,,1762,12446,,1
13271,,675,11675,,1
13272,,1264,11727,,1
13273,,847,12171,,1
13274,,2243,12456,,1
13275,,1586,11321,,1
13276,,420,11967,,1
13277,,2131,11312,,1
13278,,2199,11234,,1
13279,,830,11696,,1
13280,,2349,11599,,1
13281,,1150,13225,,1
13282,,87,11794,,1
13283,,878,11901,,1
13284,,1710,13110,,1
13285,,1460,12165,,1
13286,,1122,12064,,1
13287,,2294,12423,,1
13288,,17,11124,,1
13289,,17,11222,,1
13290,,617,13264,,1
13291,,2522,13254,,1
13292,,2453,11918,,1
13293,,133,13334,,1
13294,,736,11201,,1
13295,,1466,13338,,1
13296,,1825,11350,,1
13297,,1883,13070,,1
13298,,1846,13118,,1
13299,,764,13318,,1
13300,,2188,11588,,1
13301,,2316,12712,,1
13302,,1171,11894,,1
13303,,1240,11966,,1
13304,,1617,12715,,1
13305,,1144,13117,,1
13306,,2372,13114,,1
13307,,226,13174,,1
13308,,1436,11121,,1
13309,,743,12270,,1
13310,,2106,12124,,1
13311,,2513,11836,,1
13312,,140,12136,,1
13313,,2487,11939,,1
13314,,2487,11941,,1
13315,,1600,11904,,1
13316,,104,11562,,1
13317,,966,12004,,1
13318,,598,11509,,1
13319,,733,12586,,1
13320,,1984,12738,,1
13321,,1072,11948,,1
13322,,691,11373,,1
13323,,752,12998,,1
13324,,1377,13283,,1
13325,,658,11328,,1
13326,,1,11213,,1
13327,,994,12407,,1
13328,,525,11798,,1
13329,,1841,12376,,1
13330,,2047,12555,,1
13331,,1806,12236,,1
13332,,1489,13105,,1
13333,,859,11307,,1
13334,,2518,11235,,1
13335,,1996,11873,,1
13336,,500,11514,,1
13337,,568,12477,,1
13338,,2300,11902,,1
13339,,2223,12915,,1
13340,,1000,12697,,1
13341,,1263,12808,,1
13343,,239,13191,,1
13344,,256,13358,,1
13345,,1899,11987,,1
13346,,1576,13210,,1
13347,,1203,12080,,1
13348,,925,11731,,1
13351,,1339,13344,,1
13352,,672,13064,,1
13353,,2394,12102,,1
13354,,902,13083,,1
13355,,100,13391,,1
13356,,281,11307,,1
13357,,2046,12490,,1
13358,,1756,11949,,1
13359,,2328,11618,,1
13360,,2500,12121,,1
13361,,482,13251,,1
13362,,1920,11184,,1
13363,,596,12898,,1
13364,,2193,12958,,1
13365,,1549,11766,,1
13368,,2546,11699,,1
13369,,2470,13345,,1
13370,,642,11365,,1
13371,,911,11122,,1
13372,,1120,12019,,1
13373,,1945,13060,,1
13375,,1141,12834,,1
13376,,457,13078,,1
13377,,1773,12665,,1
13378,,687,11887,,1
13379,,1863,11815,,1
13380,,794,11663,,1
13381,,1951,11377,,1
13382,,758,13094,,1
13383,,1115,11865,,1
13384,,450,12968,,1
13385,,2356,13057,,1
13386,,1934,13240,,1
13387,,481,13233,,1
13388,,757,13080,,1
13389,,1685,11981,,1
13390,,2338,12469,,1
13391,,1279,13360,,1
13392,,2055,13464,,1
13393,,1630,11625,,1
13394,,2458,12016,,1
13395,,1059,13421,,1
13396,,858,12172,,1
13397,,1868,11899,,1
13400,,1345,11397,,1
13401,,678,11771,,1
13402,,142,12143,,1
13403,,2451,12054,,1
13404,,1504,11821,,1
13405,,924,11707,,1
13406,,2537,12737,,1
13407,,2086,12907,,1
13408,,788,11464,,1
13409,,1810,12559,,1
13410,,77,11754,,1
13411,,172,11551,,1
13412,,2526,11753,,1
13413,,1676,12367,,1
13414,,739,12824,,1
13415,,2150,11676,,1
13416,,389,12491,,1
13417,,1446,11539,,1
13418,,2160,13215,,1
13419,,813,13129,,1
13420,,196,11666,,1
13421,,1409,12380,,1
13422,,2429,12575,,1
13423,,1096,13268,,1
13424,,1224,12452,,1
13425,,2079,12345,,1
13426,,1896,11943,,1
13427,,1771,12637,,1
13428,,1859,11199,,1
13429,,1299,11979,,1
13430,,24,11325,,1
13431,,210,13000,,1
13432,,1957,12137,,1
13433,,1057,11952,,1
13434,,1332,13098,,1
13435,,1902,12409,,1
13438,,714,12448,,1
13439,,1574,13170,,1
13440,,2416,12536,,1
13441,,1912,12803,,1
13442,,1076,11738,,1
13443,,1658,12582,,1
13444,,2516,13432,,1
13445,,178,11815,,1
13446,,1437,12627,,1
13447,,2446,12042,,1
13448,,2550,11710,,1
13449,,246,13253,,1
13450,,504,11115,,1
13451,,1636,12317,,1
13452,,1929,11694,,1
13453,,882,12045,,1
13454,,1874,12285,,1
13455,,396,12764,,1
13456,,623,13395,,1
13458,,1215,11289,,1
13459,,2317,13302,,1
13460,,511,11344,,1
13461,,2421,11484,,1
13463,,402,12400,,1
13464,,1564,12694,,1
13465,,629,11157,,1
13466,,2363,11772,,1
13467,,538,11839,,1
13468,,1376,13157,,1
13469,,144,13256,,1
13470,,1599,13255,,1
13471,,836,13402,,1
13472,,2009,12868,,1
13473,,635,11154,,1
13474,,2254,11162,,1
13475,,1751,12463,,1
13476,,2156,12508,,1
13477,,175,12302,,1
13478,,307,13480,,1
13479,,1605,12111,,1
13480,,1766,12511,,1
13481,,1273,12920,,1
13482,,471,13140,,1
13483,,211,12932,,1
13484,,1019,11403,,1
13487,,1352,11743,,1
13488,,167,12292,,1
13489,,934,12455,,1
13490,,1465,12264,,1
13491,,1791,11371,,1
13492,,844,13167,,1
13493,,463,13038,,1
13494,,94,11782,,1
13495,,730,12658,,1
13496,,1358,13042,,1
13497,,1923,11423,,1
13498,,949,12847,,1
13499,,1552,12195,,1
13500,,827,11735,,1
13501,,1238,11924,,1
13502,,850,13379,,1
13503,,1707,12983,,1
13504,,2198,13372,,1
13505,,2554,11879,,1
13506,,2555,11879,,1
13507,,2556,13483,,1
13508,,2558,13560,,1
13509,,2559,13561,,1
13510,,2560,13562,,1
13511,,2561,13563,,1
13512,,2562,13564,,1
13513,,2563,13565,,1
13514,,2564,13566,,1
13515,,2565,13472,,1
13516,,2566,12599,,1
13517,,2567,13567,,1
13518,,2568,13568,,1
13519,,2569,13569,,1
13520,,2570,13570,,1
13521,,2571,13571,,1
13522,,2572,13572,,1
13523,,2573,13573,,1
13524,,2574,13574,,1
13525,,2575,13481,,1
13526,,2576,13302,,1
13527,,2671,13558,,1
13528,,2577,13547,,1
13529,,2578,13527,,1
13530,,2579,11786,isDialectOf,1
13531,,2580,13509,,1
13532,,2581,13529,,1
13533,,2582,13530,,1
13534,,2583,13504,,1
13535,,2584,13531,,1
13537,,2586,13515,,1
13538,,2587,13542,,1
13539,,2588,13486,,1
13540,,2589,13511,,1
13541,,2590,13500,,1
13542,,2591,13540,,1
13543,,2592,12569,isDialectOf,1
13544,,2593,13505,,1
13545,,2594,13506,,1
13546,,2595,13520,,1
13547,,2596,13524,,1
13548,,2597,13488,,1
13549,,2598,13444,,1
13550,,2599,13521,,1
13551,,2600,13554,,1
13552,,2601,13489,,1
13553,,2602,13552,,1
13554,,2603,13545,,1
13555,,2604,11127,,1
13556,,2605,13546,,1
13557,,2606,13548,,1
13558,,2607,13532,,1
13559,,2609,13516,,1
13560,,2610,13492,isDialectOf,1
13561,,2611,13094,isDialectOf,1
13562,,2612,13094,isDialectOf,1
13563,,2613,13528,,1
13564,,2614,11120,isDialectOf,1
13566,,2616,13094,isDialectOf,1
13567,,2617,13541,isDialectOf,1
13568,,2618,13541,isDialectOf,1
13569,,2619,13518,,1
13570,,2620,13491,,1
13571,,2621,13533,,1
13572,,2622,11972,isDialectOf,1
13573,,2623,11972,isDialectOf,1
13574,,2624,13502,,1
13575,,2625,13536,,1
13576,,2626,12462,isDialectOf,1
13577,,2627,13544,,1
13578,,2628,13539,,1
13579,,2630,13553,,1
13580,,2631,13519,,1
13581,,2632,13514,,1
13582,,2633,13173,,1
13583,,2634,13551,,1
13584,,2635,13549,,1
13585,,2636,13498,,1
13586,,2637,13513,,1
13587,,2638,13534,,1
13588,,2639,11700,isDialectOf,1
13589,,2640,13497,,1
13590,,2641,13535,,1
13591,,2642,13495,,1
13592,,2643,13525,,1
13593,,2644,13508,,1
13594,,2645,13490,,1
13595,,2646,13507,,1
13596,,2647,11992,isDialectOf,1
13597,,2648,13522,isDialectOf,1
13598,,2649,13501,,1
13599,,2650,13523,,1
13600,,2651,13496,,1
13601,,2652,13493,,1
13602,,2653,13487,,1
13603,,2654,13555,,1
13604,,2655,13557,,1
13605,,2656,13550,,1
13606,,2657,13510,,1
13607,,2658,13538,isDialectOf,1
13608,,2659,11879,isDialectOf,1
13609,,2660,13503,,1
13610,,2662,13517,,1
13611,,2663,13512,,1
13612,,1066,13482,,1
13613,,2664,13499,,1
13614,,2665,13537,,1
13615,,2667,13556,,1
13616,,2668,13494,,1
13617,,2669,13526,,1
13618,,2670,13543,,1
13619,,2553,13484,,1
13620,,822,13576,,1
13621,,1453,13577,,1
13622,,128,13578,,1
13623,,1219,11286,,1
13624,,2207,13579,,1
13625,,2207,13580,,1
13626,,2312,13581,,1
13627,,2312,13582,,1
13628,,2183,13583,,1
13629,,2183,13584,,1
13631,,2313,8556,,1
13632,,2444,13585,,1
13633,,2444,13586,,1
13634,,2679,13587,,1
13635,,2679,13588,,1
13636,,2679,13589,,1
13637,,751,13590,,1
13638,,751,13591,,1
13639,,1255,13592,,1
13640,,1255,13593,,1
13641,,1255,13594,,1
13642,,1255,13595,,1
13643,,1591,13596,,1
13644,,1591,13597,,1
13645,,1591,13598,,1
13646,,497,13599,,1
13647,,1537,13600,,1
13649,,2396,13602,,1
13650,,310,13603,,1
13651,,1055,13604,,1
13652,,1073,13605,,1
13653,,1162,13606,,1
13654,,306,13607,,1
13655,,979,13608,,1
13656,,2608,13609,,1
13657,,483,13610,,1
13658,,2163,13611,,1
13659,,2088,13612,,1
13660,,1652,13613,,1
13661,,2282,13614,,1
13662,,1217,13615,,1
13663,,1620,13616,,1
13664,,91,13617,,1
13665,,868,13618,,1
13666,,1457,13619,,1
13667,,1831,13620,,1
13668,,90,11460,,1
13669,,2017,13621,,1
13670,,770,13622,,1
13671,,1021,13623,,1
13672,,2067,13624,,1
13673,,2114,13625,,1
13674,,1158,13626,,1
13675,,555,13627,,1
13676,,2629,13628,,1
13677,,1208,13629,,1
13678,,1069,13630,,1
13679,,2272,13631,,1
13680,,710,13632,,1
13681,,1525,13633,,1
13682,,1516,13634,,1
13683,,328,13635,,1
13684,,490,13636,,1
13685,,1566,13637,,1
13686,,2506,13638,,1
13687,,2454,13639,,1
13688,,832,13640,,1
13689,,2061,13641,,1
13690,,1370,13642,,1
13692,,1063,13644,,1
13693,,14,13645,,1
13694,,309,13646,,1
13695,,789,13647,,1
13696,,1699,13648,,1
13697,,1768,13649,,1
13698,,1611,13650,,1
13699,,110,13651,,1
13700,,1334,13652,,1
13701,,906,13653,,1
13702,,182,13654,,1
13703,,491,13655,,1
13704,,1249,13656,,1
13705,,2392,13657,,1
13707,,260,13659,,1
13708,,2141,13660,,1
13709,,1109,13661,,1
13710,,86,13662,,1
13712,,386,13664,,1
13713,,1308,13665,,1
13714,,819,13666,,1
13715,,2445,13667,,1
13716,,551,13668,,1
13717,,986,13669,,1
13718,,1740,13670,,1
13719,,2517,13671,,1
13720,,718,13672,,1
13722,,1619,13674,,1
13724,,1544,13676,,1
13725,,2336,13677,,1
13726,,2311,13678,,1
13727,,52,13679,,1
13728,,355,13680,,1
13729,,655,13681,,1
13730,,2666,13682,,1
13731,,1823,13683,,1
13732,,298,13684,,1
13733,,204,13685,,1
14114,,484,13686,,1
14199,,1651,13687,,1
14200,,1989,13687,,1
14201,,1206,13688,,1
14202,,535,13689,,1
14218,,25,13705,,1
14219,,25,13706,,1
14220,,25,13707,,1
14229,,802,13708,,1
14266,,130,13709,,1
14267,,143,10410,,1
14268,,143,7931,,1
14269,,2,11112,,1
14270,,2,13710,,1
14271,,14,13711,,1
14272,,14,13712,,1
14273,,1296,13713,,1
14274,,1296,13714,,1
14275,,1716,13715,,1
14276,,1716,13716,,1
14277,,1716,13717,,1
14278,,1545,13718,,1
14279,,1545,13719,,1
14280,,1545,13720,,1
14281,,1232,13721,,1
14282,,1232,13722,,1
14283,,1232,13723,,1
14284,,2174,13724,,1
14285,,2174,13725,,1
14286,,2174,13726,,1
14287,,2261,13727,,1
14288,,2261,13728,,1
14289,,2261,13729,,1
14290,,111,13730,,1
14291,,111,13731,,1
14292,,111,13732,,1
14293,,113,13733,,1
14294,,113,13734,,1
14295,,113,13735,,1
14296,,1173,11936,,1
14297,,1173,13736,,1
14298,,1833,13737,,1
14299,,1833,13738,,1
14300,,1361,13739,,1
14301,,1361,13740,,1
14302,,1361,13741,,1
14303,,932,13742,,1
14304,,932,13743,,1
14305,,177,13744,,1
14306,,177,13745,,1
14307,,385,13746,,1
14308,,385,13747,,1
14309,,1520,13748,,1
14310,,2394,13749,,1
14311,,2394,13750,,1
14312,,1135,13751,,1
14313,,1135,13752,,1
14314,,2006,13753,,1
14315,,2006,13754,,1
14316,,2006,13755,,1
14317,,421,13756,,1
14318,,421,13757,,1
14319,,421,13758,,1
14320,,1476,13759,,1
