id,name,gbs_id
Wonderly-1951a,Wonderly 1951a,
Wonderly-1951b,Wonderly 1951b,
Wood-1978,Wood 1978,
Woodbury-1977,Woodbury 1977,
Woodbury-1981,Woodbury 1981,
Woodbury-1986,Woodbury 1986,
Woodbury-1987,Woodbury 1987,
Woodward-1926,Woodward 1926,
Woodward-1964,Woodward 1964,
Woollams-1996,Woollams 1996,
Wordick-1982,Wordick 1982,
Worth-1961,Worth 1961,
Wowcerk-1951,Wowcerk 1951,
Wright-1967,Wright 1967,
Wright-and-Ladefoged-1994,Wright and Ladefoged 1994,
Wu-1996,Wu 1996,
Wu-2003,Wu 2003,GMmjLzJhA2EC
Wuolle-1967,Wuolle 1967,
Wurm-1951,Wurm 1951,
Wurm-1972a,Wurm 1972a,
Wurm-1972b,Wurm 1972b,
Wurm-1977,Wurm 1977,
Wurm-1981,Wurm 1981,
Wurm-and-Hattori-1981,Wurm and Hattori 1981,
Wurm-and-Hattori-1988,Wurm and Hattori 1988,
Wurm-and-Muhlhausler-1985,Wurm and Mühlhäusler 1985,
Wurm-et-al-1985,Wurm et al. 1985,
Wymann-1996,Wymann 1996,
Wynne-1980,Wynne 1980,
Wojtowcz-1972,Wójtowcz 1972,
Xabichev-1966,Xabichev 1966,
Xajdakov-1963,Xajdakov 1963,
Xajdakov-1966,Xajdakov 1966,
Xajdakov-1967a,Xajdakov 1967a,
Xajdakov-1980a,Xajdakov 1980a,
Xajdakov-1980b,Xajdakov 1980b,
Xajdakov-2001,Xajdakov 2001,
Xiong-et-al-nd,Xiong et al. n.d.,
Xodzhiev-1997,Xodzhiev 1997,
Xromov-1987,Xromov 1987,
Xu-and-Zhao-1984,Xu and Zhao 1984,
Y-Chang-1979,Y-Chang 1979,
Yacoubian-nd,Yacoubian n.d.,
Yadav-1984,Yadav 1984,
Yadav-1996,Yadav 1996,G6k03mvHoBwC
Yadav-2003,Yadav 2003,jPR2OlbTbdkC
Yadav-nd,Yadav n.d.,
Yaiguaje-et-al-1974,Yaiguaje et al. 1974,
Yallop-1975a,Yallop 1975a,
Yallop-1975b,Yallop 1975b,
Yallop-1977,Yallop 1977,
Yallop-1992,Yallop 1992,
Yamashita-1992,Yamashita 1992,
Yang-and-Fischer-2002,Yang and Fischer 2002,
Yar-Shater-1969,Yar-Shater 1969,
Yasugi-1995,Yasugi 1995,
Yates-1954,Yates 1954,
Yates-and-Sayisthsena-1970,Yates and Sayisthsena 1970,
Yates-and-Tryon-1970,Yates and Tryon 1970,
Yegerlehner-1959,Yegerlehner 1959,
Yegerlehner-and-Voegelin-1957,Yegerlehner and Voegelin 1957,
Yigezu-2001,Yigezu 2001,
Yigezu-and-Dimmendaal-1998,Yigezu and Dimmendaal 1998,
Yillah-1992,Yillah 1992,
Yongxian-1999,Yongxian 1999,
Yoshie-1996,Yoshie 1996,
Young-1971,Young 1971,
Young-1979,Young 1979,
Young-1991,Young 1991,
Young-1992,Young 1992,
Young-and-Givon-1990,Young and Givón 1990,
Young-and-Morgan-1972,Young and Morgan 1972,
Young-and-Morgan-1980,Young and Morgan 1980,
Young-and-Morgan-1987,Young and Morgan 1987,
Yucuna-et-al-1974,Yucuna et al. 1974,
Yuen-Ren-Chao-1968,Yuen Ren Chao 1968,
Yumitani-1998,Yumitani 1998,
ZGraggen-1969,Z'Graggen 1969,
Zaharlick-1977,Zaharlick 1977,
Zahn-1940,Zahn 1940,
Zaicz-1998,Zaicz 1998,0YMU5azMAV0C
Zaikov-1987,Zaikov 1987,
Zajceva-1981,Zajceva 1981,
Zakharin-1974,Zakhar'in 1974,
Zakharin-and-Edelman-1971,Zakhar'in and Edelman 1971,
Zakiev-1966,Zakiev 1966,
Zakiev-1997,Zakiev 1997,
Zamponi-2003a,Zamponi 2003a,
Zamponi-2003b,Zamponi 2003b,
Zavala-1992,Zavala 1992,
Zavala-2000,Zavala 2000,
Zavala-2002,Zavala 2002,
Zavala-Castro-1989,Zavala Castro 1989,
Zavodova-and-Koljadenkov-1964,Zavodova and Koljadenkov 1964,
Zaxarjin-1981,Zaxarjin 1981,
Zee-1999,Zee 1999,
Zeisberger-1887,Zeisberger 1887,
Zeitoun-et-al-1996,Zeitoun et al. 1996,
Zenk-1990,Zenk 1990,
Zepeda-1983,Zepeda 1983,
Zewen-1977,Zewen 1977,
Zhang-et-al-1989,Zhang et al. 1989,
Zheng-and-Quan-1988,Zheng and Quan 1988,
Zhilina-and-Baraksanov-1971,Zhilina and Baraksanov 1971,
Zhirkov-1936,Zhirkov 1936,
Zhirkov-1948,Zhirkov 1948,
Zhirkov-1955,Zhirkov 1955,
Zhu-2001,Zhu 2001,
Zhukova-1967,Zhukova 1967,
Zhukova-1968a,Zhukova 1968a,
Zhukova-1968b,Zhukova 1968b,
Zhukova-1972,Zhukova 1972,
Zhukova-1980,Zhukova 1980,
Ziervogel-1952,Ziervogel 1952,
Ziervogel-1959,Ziervogel 1959,
Ziervogel-1961,Ziervogel 1961,
Ziervogel-et-al-1967,Ziervogel et al. 1967,
Ziervogel-et-al-1969,Ziervogel et al. 1969,
Ziervogel-et-al-1981,Ziervogel et al. 1981,
Ziervogel-et-al-1985,Ziervogel et al. 1985,
Zifonun-et-al-1997,Zifonun et al. 1997,
Zigmond-et-al-1990-1991,Zigmond et al. 1990-1991,
Zimmer-and-Orgun-1999,Zimmer and Orgun 1999,
Zinn-and-Zinn-nd,Zinn and Zinn n.d.,
Zograf-1990,Zograf 1990,
Zoller-1983,Zoller 1983,
Zorc-2001,Zorc 2001,
Zukova-1967,Zukova 1967,
Zwick-1854,Zwick 1854,
Zuniga-2000,Zúñiga 2000,
de-Alviano-1944,de Alviano 1944,
de-Angulo-1932,de Angulo 1932,
de-Angulo-and-Freeland-1931,de Angulo and Freeland 1931,
de-Angulo-and-Freeland-1935,de Angulo and Freeland 1935,
de-Armellada-1944,de Armellada 1944,
de-Armellada-1973,de Armellada 1973,
de-Armellada-1981,de Armellada 1981,
de-Barral-1969,de Barral 1969,
de-Barral-1979,de Barral 1979,
de-Beerst-1896,de Beerst 1896,
de-Colombel-1997,de Colombel 1997,
de-Goeje-1930,de Goeje 1930,
de-Goeje-1946,de Goeje 1946,
de-Groot-1989,de Groot 1989,
de-Groot-1994,de Groot 1994,
de-Jong-1987,de Jong 1987,
de-Klumpp-1995,de Klumpp 1995,
de-La-Fontinelle-1976,de La Fontinelle 1976,
de-Lucca-1983,de Lucca 1983,
de-Moesbach-1962,de Moesbach 1962,
de-Paul-1989,de Paul 1989,
de-Pitman-1981,de Pitman 1981,
de-Reuse-1988,de Reuse 1988,
de-Rijk-1969,de Rijk 1969,
de-Schryver-1999,de Schryver 1999,
de-Sivers-1969,de Sivers 1969,
de-Snell-1974,de Snell 1974,
de-Vegamian-1978,de Vegamian 1978,
de-Vries-1989,de Vries 1989,
de-Vries-1993,de Vries 1993,
de-Vries-1996,de Vries 1996,
de-Vries-2001,de Vries 2001,
de-Vries-and-de-Vries-Wiersma-1992,de Vries and de Vries-Wiersma 1992,
de-Zwaan-1969,de Zwaan 1969,
de-la-Grasserie-1902,de la Grasserie 1902,
de-la-Grasserie-and-Leon-1896,de la Grasserie and Léon 1896,
deZeeuw-and-Kruah-1981,deZeeuw and Kruah 1981,
den-Besten-1996,den Besten 1996,
den-Besten-2001,den Besten 2001,
na-1962,n.a. 1962,
na-1978,n.a. 1978,
na-1979,n.a. 1979,
na-1981,n.a. 1981,
van-Baarda-1891,van Baarda 1891,
van-Baarda-1895,van Baarda 1895,
van-Baarda-1908,van Baarda 1908,
van-Driem-1987,van Driem 1987,JpFnAYJKoP0C
van-Driem-1988,van Driem 1988,
van-Driem-1993,van Driem 1993,YVWtaeE5WgoC
van-Eijk-1985,van Eijk 1985,
van-Eijk-1997,van Eijk 1997,
van-Engelenhoven-1995,van Engelenhoven 1995,
van-Enk-and-de-Vries-1997,van Enk and de Vries 1997,DdpZjOF5QYoC
van-Hagen-1914,van Hagen 1914,
van-Klinken-1997,van Klinken 1997,
van-Klinken-1999,van Klinken 1999,
van-Langen-1889,van Langen 1889,
van-Oostendorp-1995,van Oostendorp 1995,
van-Sambeek-1955,van Sambeek 1955,
van-Schaaik-1994,van Schaaik 1994,
van-Staden-2000,van Staden 2000,
van-Wely-1951,van Wely 1951,
van-Wynen-and-van-Wynen-1962a,van Wynen and van Wynen 1962a,
van-de-Kerke-2007,van de Kerke 2007,
van-de-Kimmenade-1954,van de Kimmenade 1954,
van-den-Berg-1989a,van den Berg 1989a,
van-den-Berg-1989b,van den Berg 1989b,
van-den-Berg-1995,van den Berg 1995,
van-den-Berg-2000,van den Berg 2000,
van-den-Berg-2001,van den Berg 2001,
van-den-Berg-2004,van den Berg 2004,FxkobNpxQhwC
van-den-Bergh-1953,van den Bergh 1953,
van-den-Branden-1969,van den Branden 1969,
van-der-Hulst-1984,van der Hulst 1984,
van-der-Leeden-1993,van der Leeden 1993,
van-der-Stap-1966,van der Stap 1966,
van-der-Toorn-1899,van der Toorn 1899,
van-der-Tuuk-1864,van der Tuuk 1864,lK1NAAAAMAAJ
van-der-Tuuk-1971,van der Tuuk 1971,
van-der-Voort-2000,van der Voort 2000,
van-der-Voort-2002,van der Voort 2002,
van-der-Wilden-1976,van der Wilden 1976,
von-Brandenstein-1970,von Brandenstein 1970,
von-Brandenstein-1980,von Brandenstein 1980,
von-Brandenstein-1988,von Brandenstein 1988,
von-Erckert-1895,von Erckert 1895,
von-Houwald-1980,von Houwald 1980,
von-Tschudi-1884,von Tschudi 1884,
von-den-Steinen-1892,von den Steinen 1892,
Arnason-1999,Árnason 1999,
Arnasonar-1980,Árnasonar 1980,
O-Dochartaigh-1992,Ó Dochartaigh 1992,y3kIq1DYAkMC
O-Siadhail-1989,Ó Siadhail 1989,
Macleod-1992,Macleod 1992,
McCarus-1992,McCarus 1992,
Haberland-and-Macrakis-1992,Haberland and Macrakis 1992,
Kutscher-2001,Kutscher 2001,
Caoimhin-P-ODonnaile-pc-cited-in-Gil-1994,"Caoimhin P. O'Donnaile, p.c., cited in Gil 1994",
George-Huttar-pc-cited-in-Gil-1994,"George Huttar, p.c., cited in Gil 1994",
Grammatika-1981,Grammatika 1981,
Grammatika-1983,Grammatika 1983,
Haidu-1968,Haidu 1968,
Sapir-1976,Sapir 1976,
Sauzet-1986,Sauzet 1986,
Sauzet-1994,Sauzet 1994,
Schuh-and-Bagari-1999,Schuh and Bagari 1999,
Sneddon-1996,Sneddon 1996,jnYZeL9zrpkC
Ulivi-1977,Ulivi 1977,
Ulivi-1985,Ulivi 1985,
Robinson-1966,Robinson 1966,
Baskakov-1966c,Baskakov 1966c,
Bakaev-1966,Bakaev 1966,
Bailleul-1981,Bailleul 1981,
Beloded-and-Zhovtobrjux-1966,Beloded and Zhovtobrjux 1966,
Birillo-et-al-1966,Birillo et al. 1966,
Dixon-2002,Dixon 2002,g1Q4jNdoEVoC
Feoktistov-1966b,Feoktistov 1966b,
Grjunberg-1966,Grjunberg 1966,
Isaev-1966,Isaev 1966,
Korneev-1966,Korneev 1966,
Kovedjaeva-1966b,Kovedjaeva 1966b,
Kaufman-1972,Kaufman 1972,
Kask-1966,Kask 1966,
Kerimova-1966,Kerimova 1966,
Mamet-1955,Mamet 1955,
Mushin-1995,Mushin 1995,
Rjagoev-1993,Rjagoev 1993,
Skorik-1968b,Skorik 1968b,
Vermeer-1969,Vermeer 1969,
Darwin-1872,Darwin 1872,GI8dJOG8kHsC
Andronov-1971,Andronov 1971,
Breedveld-1995,Breedveld 1995,
Comrie-1999,Comrie 1999,
Kruspe-2004,Kruspe 2004,Q2V2sDpzOC0C
LeClaire-and-Cardinal-1998,LeClaire and Cardinal 1998,
Sapir-and-Golla-2001,Sapir and Golla 2001,
Matisoff-1997,Matisoff 1997,
Powlison-1995,Powlison 1995,
Hualde-and-Ortiz-de-Urbina-2003,Hualde and Ortiz de Urbina 2003,Kss999lxKm0C
Harrison-and-Jackson-1984,Harrison and Jackson 1984,
Andvik-1999,Andvik 1999,
Linn-2001,Linn 2001,
Agha-1994,Agha 1994,
Aikhenvald-1994,Aikhenvald 1994,
Aissen-2003,Aissen 2003,
Aldridge-2004,Aldridge 2004,
Alekseev-and-Radzhabov-2004,Alekseev and Radzhabov 2004,
Alexander-Bakkerus-2005,Alexander Bakkerus 2005,
Alpatov-and-Podlesskaya-1995,Alpatov and Podlesskaya 1995,
Alsina-1996,Alsina 1996,
Alsina-1999,Alsina 1999,
Alsina-and-Mchombo-1993,Alsina and Mchombo 1993,
Alungum-et-al-1978,Alungum et al. 1978,
Amboulou-1998,Amboulou 1998,
Ambrazas-et-al-1997,Ambrazas et al. 1997,
Ammann-and-van-der-Auwera-2004,Ammann and van der Auwera 2004,
Andersen-1983,Andersen 1983,
Anderson-1985,Anderson 1985,
Anderson-2003a,Anderson 2003a,
Anderson-2003b,Anderson 2003b,
Anderson-and-Keenan-1985,Anderson and Keenan 1985,
Anonymous-6,Anonymous 6,
Ariel-2000,Ariel 2000,
Asangama-1983,Asangama 1983,
Aski-1995,Aski 1995,
Austin-1997,Austin 1997,
Authier-2004,Authier 2004,
Babby-1987,Babby 1987,
Bacelar-2004,Bacelar 2004,
Baker-1985,Baker 1985,
Baker-1988,Baker 1988,
Baker-1998,Baker 1998,
Barrett-1999,Barrett 1999,
Barulin-1980,Barulin 1980,
Beddor-1993,Beddor 1993,
Beller-and-Beller-1977,Beller and Beller 1977,
Benveniste-1966a,Benveniste 1966a,
Benveniste-1966b,Benveniste 1966b,
Benveniste-1971,Benveniste 1971,
Berlin-and-Kay-1969,Berlin and Kay 1969,
Bernini-and-Ramat-1996,Bernini and Ramat 1996,
Bhat-2000,Bhat 2000,
Bhat-2004,Bhat 2004,
Bickel-and-Nichols-2002,Bickel and Nichols 2002,
Bickel-and-Nichols-2003,Bickel and Nichols 2003,
Bickel-and-Nichols-2005,Bickel and Nichols 2005,
Biggs-1969,Biggs 1969,
Bittner-1987,Bittner 1987,
Bittner-and-Hale-1996,Bittner and Hale 1996,
Blake-2007,Blake 2007,
Blench-2005,Blench 2005,
Bodding-1952,Bodding 1952,
Bossong-1985,Bossong 1985,
Bossong-1998,Bossong 1998,
Boutin-1988,Boutin 1988,
Boyi-1983,Boyi 1983,
Breen-1981,Breen 1981,
Breen-2004,Breen 2004,
Brown-and-Gilman-1960,Brown and Gilman 1960,
Brown-and-Witkowski-1981,Brown and Witkowski 1981,
Bunkheti-1997,Bunkheti 1997,
Burling-1965,Burling 1965,
Bybee-1985,Bybee 1985,
Bybee-et-al-1990,Bybee et al. 1990,
Bybee-et-al-1991,Bybee et al. 1991,
Carstairs-McCarthy-1992,Carstairs McCarthy 1992,
Carstairs-McCarthy-1994,Carstairs McCarthy 1994,
Causemann-1989,Causemann 1989,
Cerron-Palomino-2006,Cerron Palomino 2006,
Chattopadhyay-and-Mukhopadhyay-2003,Chattopadhyay and Mukhopadhyay 2003,
Choe-1987,Choe 1987,
Chomsky-1970,Chomsky 1970,
Chomsky-1981,Chomsky 1981,
Chung-and-Timberlake-1985,Chung and Timberlake 1985,
Clark-1978,Clark 1978,
Clark-2002,Clark 2002,
Coates-1983,Coates 1983,
Coelho-2003,Coelho 2003,
Cohn-1993,Cohn 1993,
Comrie-1976a,Comrie 1976a,
Comrie-1976b,Comrie 1976b,
Comrie-1978,Comrie 1978,
Comrie-1991,Comrie 1991,
Comrie-1997,Comrie 1997,
Comrie-and-Polinsky-1998,Comrie and Polinsky 1998,
Conrad-1971,Conrad 1971,
Cooreman-1987,Cooreman 1987,
Cooreman-1994,Cooreman 1994,
Corbett-1982,Corbett 1982,
Corbett-and-Fraser-2000,Corbett and Fraser 2000,
Corris-2005,Corris 2005,
Coupe-2007,Coupe 2007,
Cox-1998,Cox 1998,
Crass-and-Jakobi-2004,Crass and Jakobi 2004,
Creissels-2000,Creissels 2000,
Cristofaro-1998,Cristofaro 1998,
Cristofaro-2003,Cristofaro 2003,
Croft-1990,Croft 1990,
Crowley-2002e,Crowley 2002e,
Crowley-2002g,Crowley 2002g,
Cutler-et-al-1986,Cutler et al. 1986,
Cysouw-2002,Cysouw 2002,
Cysouw-2003,Cysouw 2003,
Dahl-1990,Dahl 1990,
Daniel-2000,Daniel 2000,
Daniels-and-Bright-1996,Daniels and Bright 1996,
de-Haan-1999,de Haan 1999,
de-Haan-2001,de Haan 2001,
De-Lancey-2003,De Lancey 2003,
Delbruck-1893,Delbruck 1893,
Deshpande-1992,Deshpande 1992,
de-Sousa-2006,de Sousa 2006,
de-Souza-Filho-2007,de Souza Filho 2007,
Diessel-1999b,Diessel 1999b,
Diessel-2001,Diessel 2001,
Dik-1989,Dik 1989,
Dik-1997a,Dik 1997a,
Dik-1997b,Dik 1997b,
Dixon-1979,Dixon 1979,
Dixon-1980,Dixon 1980,
Dixon-1982,Dixon 1982,
Dixon-1994,Dixon 1994,
Dixon-2000,Dixon 2000,
Dixon-and-Aikhenvald-2002,Dixon and Aikhenvald 2002,
Dobrin-2001,Dobrin 2001,
Dobrusina-2001,Dobrusina 2001,
Dobson-1973,Dobson 1973,
Dobson-1997,Dobson 1997,
Dobson-2005,Dobson 2005,
Douglas-1991,Douglas 1991,
Dourado-2001,Dourado 2001,
Dowty-1991,Dowty 1991,
Dressler-1985,Dressler 1985,
Dryer-1988a,Dryer 1988a,
Dryer-1988b,Dryer 1988b,
Dryer-1991,Dryer 1991,
Dryer-1992,Dryer 1992,
Dryer-1997,Dryer 1997,
Dumezil-1931,Dumezil 1931,
Dunn-2000,Dunn 2000,
Durie-1986,Durie 1986,
Early-2002b,Early 2002b,
Eaton-2008,Eaton 2008,
Ebert-2001,Ebert 2001,
Ebert-2003,Ebert 2003,
Edmondson-2008,Edmondson 2008,
England-1983b,England 1983b,
England-1988,England 1988,
Epps-2008,Epps 2008,
Escott-2008,Escott 2008,
Everaert-1999,Everaert 1999,
Fabre-2002,Fabre 2002,
Faltz-1985,Faltz 1985,
Fedden-2007,Fedden 2007,
Ferguson-1966,Ferguson 1966,
Fertig-1998,Fertig 1998,
Filchenko-2007,Filchenko 2007,
Flassy-et-al-1984,Flassy et al. 1984,
Floyd-1999,Floyd 1999,
Forchheimer-1953,Forchheimer 1953,
Frajzyngier-and-Johnston-2005,Frajzyngier and Johnston 2005,
Franchetto-2002,Franchetto 2002,
Franchetto-2004,Franchetto 2004,
Friedrich-1966,Friedrich 1966,
Friedrich-1972,Friedrich 1972,
Fritz-2002,Fritz 2002,
Gary-and-Keenan-1977,Gary and Keenan 1977,
Genetti-2003,Genetti 2003,
Gensler-1994,Gensler 1994,
Gensler-1997,Gensler 1997,
Geraghty-2002,Geraghty 2002,
Gerdts-1993,Gerdts 1993,
Gianelli-2001,Gianelli 2001,
Gibson-1980,Gibson 1980,
Gil-1987,Gil 1987,
Gil-1988,Gil 1988,
Gil-1989,Gil 1989,
Gil-1993,Gil 1993,
Gil-1994d,Gil 1994d,
Gil-1996,Gil 1996,
Gil-2001,Gil 2001,
Givon-1978,Givon 1978,
Givon-1980,Givon 1980,
Givon-1981,Givon 1981,
Givon-1983,Givon 1983,
Givon-1984,Givon 1984,
Givon-1990,Givon 1990,
Givon-1994,Givon 1994,
Givon-2001,Givon 2001,
Gnerre-1999,Gnerre 1999,
Gode-2008,Gode 2008,
Goedemans-1996,Goedemans 1996,
Goedemans-1997,Goedemans 1997,
Goedemans-1998,Goedemans 1998,
Gomes-2007,Gomes 2007,
Gonzalez-2005,Gonzalez 2005,
Gorelova-2002,Gorelova 2002,
Grah-1983,Grah 1983,
GrandEury-1991,GrandEury 1991,
Gravelle-2004,Gravelle 2004,
Greenberg-1957,Greenberg 1957,
Greenberg-1963,Greenberg 1963,
Greenberg-1978,Greenberg 1978,
Greene-1966,Greene 1966,
Grimes-2000,Grimes 2000,
Grimshaw-1990,Grimshaw 1990,
Guillaume-2004,Guillaume 2004,
Haan-2001,Haan 2001,
Haarmann-1970,Haarmann 1970,
Haiman-1983,Haiman 1983,
Haiman-1985,Haiman 1985,
Hajek-1997,Hajek 1997,
Hajek-and-Goedemans-2003,Hajek and Goedemans 2003,
Hale-1983,Hale 1983,
Haller-2004,Haller 2004,
Hamlin-1998,Hamlin 1998,
Hardaker-1963,Hardaker 1963,
Hardin-and-Maffi-1997,Hardin and Maffi 1997,
Harris-1981,Harris 1981,
Haspelmath-1996,Haspelmath 1996,
Haspelmath-2001,Haspelmath 2001,
Haspelmath-2002,Haspelmath 2002,
Haspelmath-2005,Haspelmath 2005,
Hatfield-2008,Hatfield 2008,
Haude-2006,Haude 2006,
Hawkins-1983,Hawkins 1983,
Hawkins-1990,Hawkins 1990,
Hawkins-1993,Hawkins 1993,
Hawkins-1994,Hawkins 1994,
Hawkins-2002,Hawkins 2002,
Hayes-1995,Hayes 1995,
Hazoume-1979,Hazoume 1979,
Heath-1976,Heath 1976,
Heath-2005,Heath 2005,
Heath-2008,Heath 2008,
Heine-1994,Heine 1994,
Heine-1999,Heine 1999,
Helmbrecht-2002,Helmbrecht 2002,
Helmbrecht-2003,Helmbrecht 2003,
Hengeveld-1989,Hengeveld 1989,
Hengeveld-1990,Hengeveld 1990,
Hengeveld-1998,Hengeveld 1998,
Hengeveld-2004,Hengeveld 2004,
Hering-1964,Hering 1964,
Herrmann-1989,Herrmann 1989,
Heusler-1964,Heusler 1964,
Hildebrandt-2004,Hildebrandt 2004,
Hill-2005,Hill 2005,
Hoang-Thi-Chau-1982,Hoang Thi Chau 1982,
Honda-2003,Honda 2003,
Hopper-and-Thompson-1980,Hopper and Thompson 1980,
Horowitz-2008,Horowitz 2008,
Hovdhaugen-and-Mosel-1999,Hovdhaugen and Mosel 1999,
Huang-and-Ahrens-1999,Huang and Ahrens 1999,
Huber-2005,Huber 2005,
Huber-2008,Huber 2008,
Hurford-1975,Hurford 1975,
Hurford-1987,Hurford 1987,
Hurvich-1982,Hurvich 1982,
Isaev-2004,Isaev 2004,
Jacquesson-2005,Jacquesson 2005,
Jakobson-1941,Jakobson 1941,
Jakobson-1984,Jakobson 1984,
Jameson-and-Hurvich-1968,Jameson and Hurvich 1968,
Jespersen-1965,Jespersen 1965,
Johanson-2000,Johanson 2000,
Johanson-and-Utas-2000,Johanson and Utas 2000,
Johnson-and-Madan-1991,Johnson and Madan 1991,
Joseph-1983,Joseph 1983,
Juldasev-1981,Juldasev 1981,
Kager-1993,Kager 1993,
Kahrel-1996,Kahrel 1996,
Kahrel-and-van-den-Berg-1994,Kahrel and van den Berg 1994,
Kalmar-1979,Kalmar 1979,
Kamba-Muzenga-1981,Kamba Muzenga 1981,
Katupha-1983,Katupha 1983,
Kawachi-2007,Kawachi 2007,
Kay-and-Berlin-1997,Kay and Berlin 1997,
Kay-and-Maffi-1999,Kay and Maffi 1999,
Kay-and-McDaniel-1978,Kay and McDaniel 1978,
Kay-et-al-1991,Kay et al. 1991,
Kay-et-al-1997,Kay et al. 1997,
Kazenin-1996,Kazenin 1996,
Keenan-and-Comrie-1977,Keenan and Comrie 1977,
Keenan-and-Faltz-1986,Keenan and Faltz 1986,
Kemmer-1993,Kemmer 1993,
Kemmer-1996,Kemmer 1996,
Kenstowicz-1994,Kenstowicz 1994,
Khamis-1983,Khamis 1983,
Kibrik-1972,Kibrik 1972,
Kimenyi-1988,Kimenyi 1988,
Klein-1994,Klein 1994,
Koch-1995,Koch 1995,
Koch-1997,Koch 1997,
Koelle-1854,Koelle 1854,
Konig-1991,Konig 1991,
Konig-and-Siemund-2000a,Konig and Siemund 2000a,
Koptjevskaja-Tamm-1993,Koptjevskaja Tamm 1993,
Koptjevskaja-Tamm-1994,Koptjevskaja Tamm 1994,
Koptjevskaja-Tamm-2003,Koptjevskaja Tamm 2003,
Kortmann-1997,Kortmann 1997,
Kratochvil-2007,Kratochvil 2007,
Kretschmar-1986,Kretschmar 1986,
Kretschmar-1995,Kretschmar 1995,
Kroeber-1907,Kroeber 1907,
Kroeber-1986,Kroeber 1986,
Kuhner-and-Stegmann-1955,Kuhner and Stegmann 1955,
Kung-2007,Kung 2007,
Kuno-1978,Kuno 1978,
Kunz-1917,Kunz 1917,
Kuwae-1983,Kuwae 1983,
Kwee-1981,Kwee 1981,
Lakoff-and-Johnson-1980,Lakoff and Johnson 1980,
Langacker-1987a,Langacker 1987a,
Langacker-1987b,Langacker 1987b,
Langacker-1991,Langacker 1991,
Lavotha-1973,Lavotha 1973,
Lehmann-1984,Lehmann 1984,
Leroy-2003,Leroy 2003,
Levin-1993,Levin 1993,
Lewis-1893,Lewis 1893,
Li-and-Thompson-1973,Li and Thompson 1973,
Lichtenberk-1983b,Lichtenberk 1983b,
Lichtenberk-1985,Lichtenberk 1985,
Lichtenberk-2000a,Lichtenberk 2000a,
Lidz-1996,Lidz 1996,
Lindblom-and-Maddieson-1988,Lindblom and Maddieson 1988,
Lindstedt-2000,Lindstedt 2000,
Link-1986a,Link 1986a,
Link-1986b,Link 1986b,
Link-1991,Link 1991,
Louw-1975,Louw 1975,
Lynch-2002e,Lynch 2002e,
Lyons-1968,Lyons 1968,
Machobane-1989,Machobane 1989,
Majtinskaja-1969,Majtinskaja 1969,
Makouta-Mboukou-1977,Makouta Mboukou 1977,
Malsch-1987,Malsch 1987,
Markey-1985,Markey 1985,
Martin-1986,Martin 1986,
Mateene-1992,Mateene 1992,
Matisoff-1975,Matisoff 1975,
McClelland-2000,McClelland 2000,
Mchombo-2004,Mchombo 2004,
McKay-1978,McKay 1978,
Melcuk-1994,Melcuk 1994,
Melis-1999,Melis 1999,
Miestamo-2000,Miestamo 2000,
Miestamo-2003,Miestamo 2003,
Miller-2007,Miller 2007,
Mills-1986,Mills 1986,
Mingas-1994,Mingas 1994,
Miranda-1975,Miranda 1975,
Mithun-1991,Mithun 1991,
Montes-Rodriguez-2004,Montes Rodriguez 2004,
Moravcsik-2003,Moravcsik 2003,
Mosel-and-Spriggs-2000,Mosel and Spriggs 2000,
Mukash-Kalel-1982,Mukash Kalel 1982,
Muller-2000,Muller 2000,
Munro-1982,Munro 1982,
Mushin-2005,Mushin 2005,
Nagano-2003,Nagano 2003,
Ndamba-1977,Ndamba 1977,
Nedjalkov-and-Silnitsky-1973,Nedjalkov and Silnitsky 1973,
Nichols-1986,Nichols 1986,
Nichols-2001,Nichols 2001,
Nichols-and-Peterson-1996,Nichols and Peterson 1996,
Nikitina-2008,Nikitina 2008,
Nishiyama-and-Kelen-2007,Nishiyama and Kelen 2007,
Noonan-1985,Noonan 1985,
Noonan-2000,Noonan 2000,
Norman-1848,Norman 1848,
Nougayrol-1990,Nougayrol 1990,
Ogawa-1998,Ogawa 1998,
OGrady-et-al-1966,OGrady et al. 1966,
Ohala-1983b,Ohala 1983b,
Olawsky-2006,Olawsky 2006,
Opgenort-2004,Opgenort 2004,
Ostapirat-2008,Ostapirat 2008,
Oswalt-1991,Oswalt 1991,
Ouedraogo-1984,Ouedraogo 1984,
Palmer-1979,Palmer 1979,
Palmer-2001,Palmer 2001,
Payne-1979,Payne 1979,
Payne-1990,Payne 1990,
Perkins-1983,Perkins 1983,
Peter-1990,Peter 1990,
Petsuk-1978,Petsuk 1978,
Plank-1995,Plank 1995,
Plank-1996,Plank 1996,
Plank-1999,Plank 1999,
Plank-and-Schellinger-1997,Plank and Schellinger 1997,
Plungian-2000,Plungian 2000,
Polinsky-1994,Polinsky 1994,
Polinsky-1995,Polinsky 1995,
Polinsky-and-Jackson-1999,Polinsky and Jackson 1999,
Polinsky-and-Kozinsky-1992,Polinsky and Kozinsky 1992,
Polinsky-and-Nedjalkov-1987,Polinsky and Nedjalkov 1987,
Polinsky-and-van-Everbroeck-2003,Polinsky and van Everbroeck 2003,
Popovich-and-Popovich-2005,Popovich and Popovich 2005,
Portman-1992,Portman 1992,
Postal-1977,Postal 1977,
