pk,jsondata,name,description,markup_description,id,type,lang,version
6878,,Hatam,ethnologue,,ethnologue-had,name,en,1
6879,,"Oromo, Eastern",ethnologue,,ethnologue-hae,name,en,1
6880,,"Haida, Northern",ethnologue,,ethnologue-hdn,name,en,1
6881,,"Chinese, Hakka",ethnologue,,ethnologue-hak,name,en,1
6882,,Halang,ethnologue,,ethnologue-hal,name,en,1
6883,,Harari,ethnologue,,ethnologue-har,name,en,1
6884,,Haisla,ethnologue,,ethnologue-has,name,en,1
6885,,Haitian,ethnologue,,ethnologue-hat,name,en,1
6886,,"Huastec, Southeastern",ethnologue,,ethnologue-hsf,name,en,1
6887,,Hawai’i Creole English,ethnologue,,ethnologue-hwc,name,en,1
6888,,"Haida, Southern",ethnologue,,ethnologue-hax,name,en,1
6889,,Haya,ethnologue,,ethnologue-hay,name,en,1
6890,,Hebrew,ethnologue,,ethnologue-heb,name,en,1
6891,,Huichol,ethnologue,,ethnologue-hch,name,en,1
6892,,Hehe,ethnologue,,ethnologue-heh,name,en,1
6893,,Heiltsuk,ethnologue,,ethnologue-hei,name,en,1
6894,,Hemba,ethnologue,,ethnologue-hem,name,en,1
6895,,Herero,ethnologue,,ethnologue-her,name,en,1
6896,,Lamang,ethnologue,,ethnologue-hia,name,en,1
8651,,agq,Aghem,,agq,iso639-3,en,1
6897,,Hidatsa,ethnologue,,ethnologue-hid,name,en,1
6898,,Hiligaynon,ethnologue,,ethnologue-hil,name,en,1
6899,,Hixkaryána,ethnologue,,ethnologue-hix,name,en,1
6900,,Hunde,ethnologue,,ethnologue-hke,name,en,1
6901,,Halia,ethnologue,,ethnologue-hla,name,en,1
6902,,Halbi,ethnologue,,ethnologue-hlb,name,en,1
6903,,Hmar,ethnologue,,ethnologue-hmr,name,en,1
6904,,Hamtai,ethnologue,,ethnologue-hmt,name,en,1
6905,,Hindi,ethnologue,,ethnologue-hin,name,en,1
6906,,Hungarian,ethnologue,,ethnologue-hun,name,en,1
6907,,||Ani,ethnologue,,ethnologue-hnh,name,en,1
6908,,Hani,ethnologue,,ethnologue-hni,name,en,1
6909,,Hanunoo,ethnologue,,ethnologue-hnn,name,en,1
6910,,Hoava,ethnologue,,ethnologue-hoa,name,en,1
6911,,Ho,ethnologue,,ethnologue-hoc,name,en,1
6912,,Holoholo,ethnologue,,ethnologue-hoo,name,en,1
6913,,Hopi,ethnologue,,ethnologue-hop,name,en,1
6914,,Hre,ethnologue,,ethnologue-hre,name,en,1
6915,,Harsusi,ethnologue,,ethnologue-hss,name,en,1
6916,,"Huitoto, Minica",ethnologue,,ethnologue-hto,name,en,1
6917,,Hadza,ethnologue,,ethnologue-hts,name,en,1
6918,,Hausa,ethnologue,,ethnologue-hau,name,en,1
6919,,Huambisa,ethnologue,,ethnologue-hub,name,en,1
6920,,Hupa,ethnologue,,ethnologue-hup,name,en,1
6921,,Tsat,ethnologue,,ethnologue-huq,name,en,1
6922,,Halkomelem,ethnologue,,ethnologue-hur,name,en,1
6923,,"Huitoto, Murui",ethnologue,,ethnologue-huu,name,en,1
6924,,"Huave, San Mateo del Mar",ethnologue,,ethnologue-huv,name,en,1
6925,,"Huitoto, Nüpode",ethnologue,,ethnologue-hux,name,en,1
6926,,Hunzib,ethnologue,,ethnologue-huz,name,en,1
6927,,Sabu,ethnologue,,ethnologue-hvn,name,en,1
6928,,Hawaiian,ethnologue,,ethnologue-haw,name,en,1
6929,,Iaai,ethnologue,,ethnologue-iai,name,en,1
6930,,Iatmul,ethnologue,,ethnologue-ian,name,en,1
6931,,Iban,ethnologue,,ethnologue-iba,name,en,1
6932,,Ibibio,ethnologue,,ethnologue-ibb,name,en,1
6933,,Iwaidja,ethnologue,,ethnologue-ibd,name,en,1
6934,,Ibanag,ethnologue,,ethnologue-ibg,name,en,1
6935,,Icelandic,ethnologue,,ethnologue-isl,name,en,1
6936,,Icelandic Sign Language,ethnologue,,ethnologue-icl,name,en,1
6937,,Idoma,ethnologue,,ethnologue-idu,name,en,1
6938,,"Ifugao, Batad",ethnologue,,ethnologue-ifb,name,en,1
6939,,Teke-Fuumu,ethnologue,,ethnologue-ifm,name,en,1
6940,,Ebira,ethnologue,,ethnologue-igb,name,en,1
6941,,Igede,ethnologue,,ethnologue-ige,name,en,1
6942,,Ignaciano,ethnologue,,ethnologue-ign,name,en,1
6943,,Igbo,ethnologue,,ethnologue-ibo,name,en,1
6944,,Iha,ethnologue,,ethnologue-ihp,name,en,1
6945,,Izon,ethnologue,,ethnologue-ijc,name,en,1
6946,,Ik,ethnologue,,ethnologue-ikx,name,en,1
6947,,Ila,ethnologue,,ethnologue-ilb,name,en,1
6948,,Ilocano,ethnologue,,ethnologue-ilo,name,en,1
6949,,Anamgura,ethnologue,,ethnologue-imi,name,en,1
6950,,Imonda,ethnologue,,ethnologue-imn,name,en,1
6951,,Inga,ethnologue,,ethnologue-inb,name,en,1
6952,,Ineseño,ethnologue,,ethnologue-inz,name,en,1
6953,,Degexit’an,ethnologue,,ethnologue-ing,name,en,1
6954,,Ingush,ethnologue,,ethnologue-inh,name,en,1
6955,,Indian Sign Language,ethnologue,,ethnologue-ins,name,en,1
6956,,Indonesian,ethnologue,,ethnologue-ind,name,en,1
6957,,Iowa-Oto,ethnologue,,ethnologue-iow,name,en,1
6958,,Iquito,ethnologue,,ethnologue-iqu,name,en,1
6959,,Irántxe,ethnologue,,ethnologue-irn,name,en,1
6960,,Irarutu,ethnologue,,ethnologue-irh,name,en,1
6961,,Iraqw,ethnologue,,ethnologue-irk,name,en,1
6962,,Isnag,ethnologue,,ethnologue-isd,name,en,1
6963,,Italian Sign Language,ethnologue,,ethnologue-ise,name,en,1
6964,,Irish Sign Language,ethnologue,,ethnologue-isg,name,en,1
6965,,Nkem-Nkum,ethnologue,,ethnologue-isi,name,en,1
6966,,Israeli Sign Language,ethnologue,,ethnologue-isr,name,en,1
6967,,Isoko,ethnologue,,ethnologue-iso,name,en,1
6968,,Itelmen,ethnologue,,ethnologue-itl,name,en,1
6969,,Italian,ethnologue,,ethnologue-ita,name,en,1
6970,,Itonama,ethnologue,,ethnologue-ito,name,en,1
6971,,Isekiri,ethnologue,,ethnologue-its,name,en,1
6972,,Itawit,ethnologue,,ethnologue-itv,name,en,1
6973,,Itza’,ethnologue,,ethnologue-itz,name,en,1
6974,,Iu Mien,ethnologue,,ethnologue-ium,name,en,1
6975,,Ivatan,ethnologue,,ethnologue-ivv,name,en,1
6976,,Iwam,ethnologue,,ethnologue-iwm,name,en,1
6977,,Ixcatec,ethnologue,,ethnologue-ixc,name,en,1
6978,,"Ixil, Nebaj",ethnologue,,ethnologue-ixi,name,en,1
6979,,"Ixil, San Juan Cotzal",ethnologue,,ethnologue-ixl,name,en,1
6980,,Ingrian,ethnologue,,ethnologue-izh,name,en,1
6981,,Izi-Ezaa-Ikwo-Mgbo,ethnologue,,ethnologue-izi,name,en,1
6982,,"Jakalteko, Eastern",ethnologue,,ethnologue-jac,name,en,1
6983,,Yabem,ethnologue,,ethnologue-jae,name,en,1
6984,,"Jakalteko, Western",ethnologue,,ethnologue-jai,name,en,1
6985,,Jamaican Creole English,ethnologue,,ethnologue-jam,name,en,1
6986,,Javanese,ethnologue,,ethnologue-jav,name,en,1
6987,,Yanyuwa,ethnologue,,ethnologue-jao,name,en,1
6988,,Yaqay,ethnologue,,ethnologue-jaq,name,en,1
6989,,Arandai,ethnologue,,ethnologue-jbj,name,en,1
6990,,Jabutí,ethnologue,,ethnologue-jbt,name,en,1
6991,,Jukun Takum,ethnologue,,ethnologue-jbu,name,en,1
6992,,Jebero,ethnologue,,ethnologue-jeb,name,en,1
6993,,Jeh,ethnologue,,ethnologue-jeh,name,en,1
6994,,Yei,ethnologue,,ethnologue-jei,name,en,1
6995,,Yelmek,ethnologue,,ethnologue-jel,name,en,1
6996,,Manem,ethnologue,,ethnologue-jet,name,en,1
6997,,Jehai,ethnologue,,ethnologue-jhi,name,en,1
6998,,Tol,ethnologue,,ethnologue-jic,name,en,1
6999,,Djingili,ethnologue,,ethnologue-jig,name,en,1
7000,,"Jinuo, Youle",ethnologue,,ethnologue-jiu,name,en,1
7001,,Shuar,ethnologue,,ethnologue-jiv,name,en,1
7002,,"Jinuo, Buyuan",ethnologue,,ethnologue-jiy,name,en,1
7003,,Yamdena,ethnologue,,ethnologue-jmd,name,en,1
7004,,Jangshung,ethnologue,,ethnologue-jna,name,en,1
7005,,Yemsa,ethnologue,,ethnologue-jnj,name,en,1
7006,,Japanese,ethnologue,,ethnologue-jpn,name,en,1
7007,,Jaqaru,ethnologue,,ethnologue-jqr,name,en,1
7008,,Japreria,ethnologue,,ethnologue-jru,name,en,1
7009,,Japanese Sign Language,ethnologue,,ethnologue-jsl,name,en,1
7010,,Jurchen,ethnologue,,ethnologue-juc,name,en,1
7011,,Juang,ethnologue,,ethnologue-jun,name,en,1
7012,,Hupdë,ethnologue,,ethnologue-jup,name,en,1
7013,,Jurúna,ethnologue,,ethnologue-jur,name,en,1
7014,,Jiarong,ethnologue,,ethnologue-jya,name,en,1
7015,,Kabardian,ethnologue,,ethnologue-kbd,name,en,1
7016,,Karakalpak,ethnologue,,ethnologue-kaa,name,en,1
7017,,Kara,ethnologue,,ethnologue-kah,name,en,1
7018,,Kalapuya,ethnologue,,ethnologue-kyl,name,en,1
7019,,Xaasongaxango,ethnologue,,ethnologue-kao,name,en,1
7020,,Bezhta,ethnologue,,ethnologue-kap,name,en,1
7021,,Capanahua,ethnologue,,ethnologue-kaq,name,en,1
7022,,Kasem,ethnologue,,ethnologue-xsm,name,en,1
7023,,Katcha-Kadugli-Miri,ethnologue,,ethnologue-xtc,name,en,1
7024,,Kawaiisu,ethnologue,,ethnologue-xaw,name,en,1
7025,,Kamayurá,ethnologue,,ethnologue-kay,name,en,1
7026,,Kazakh,ethnologue,,ethnologue-kaz,name,en,1
7027,,Kadiwéu,ethnologue,,ethnologue-kbc,name,en,1
7028,,Camsá,ethnologue,,ethnologue-kbh,name,en,1
7029,,"Koiari, Grass",ethnologue,,ethnologue-kbk,name,en,1
7030,,Kanembu,ethnologue,,ethnologue-kbl,name,en,1
7031,,Kabiyé,ethnologue,,ethnologue-kbp,name,en,1
7032,,Kamano,ethnologue,,ethnologue-kbq,name,en,1
7033,,Kafa,ethnologue,,ethnologue-kbr,name,en,1
7034,,Dera,ethnologue,,ethnologue-kbv,name,en,1
7035,,Ap Ma,ethnologue,,ethnologue-kbx,name,en,1
7036,,Khanty,ethnologue,,ethnologue-kca,name,en,1
7037,,"Kanum, Ngkâlmpw",ethnologue,,ethnologue-kcd,name,en,1
7038,,Tyap,ethnologue,,ethnologue-kcg,name,en,1
7039,,Kalanga,ethnologue,,ethnologue-kck,name,en,1
7040,,Kela,ethnologue,,ethnologue-kcl,name,en,1
7041,,Nubi,ethnologue,,ethnologue-kcn,name,en,1
7042,,Katla,ethnologue,,ethnologue-kcr,name,en,1
7043,,Kayan,ethnologue,,ethnologue-kct,name,en,1
7044,,Kami,ethnologue,,ethnologue-kcu,name,en,1
7045,,Kete,ethnologue,,ethnologue-kcv,name,en,1
7046,,Yankunytjatjara,ethnologue,,ethnologue-kdd,name,en,1
7047,,Makonde,ethnologue,,ethnologue-kde,name,en,1
7048,,Tem,ethnologue,,ethnologue-kdh,name,en,1
7049,,Karamojong,ethnologue,,ethnologue-kdj,name,en,1
7050,,Kagoma,ethnologue,,ethnologue-kdm,name,en,1
7051,,Kyrgyz,ethnologue,,ethnologue-kir,name,en,1
7052,,Karaim,ethnologue,,ethnologue-kdr,name,en,1
7053,,"Keres, Eastern",ethnologue,,ethnologue-kee,name,en,1
7054,,Kei,ethnologue,,ethnologue-kei,name,en,1
7055,,Q'eqchi',ethnologue,,ethnologue-kek,name,en,1
7056,,Kenyang,ethnologue,,ethnologue-ken,name,en,1
7057,,Kera,ethnologue,,ethnologue-ker,name,en,1
7058,,Ket,ethnologue,,ethnologue-ket,name,en,1
7059,,"Kewa, West",ethnologue,,ethnologue-kew,name,en,1
7060,,Kukna,ethnologue,,ethnologue-kex,name,en,1
7061,,Kodava,ethnologue,,ethnologue-kfa,name,en,1
7062,,"Kolami, Northwestern",ethnologue,,ethnologue-kfb,name,en,1
7063,,Konda-Dora,ethnologue,,ethnologue-kfc,name,en,1
7064,,Kota,ethnologue,,ethnologue-kfe,name,en,1
7065,,Koya,ethnologue,,ethnologue-kff,name,en,1
7066,,Kinnauri,ethnologue,,ethnologue-kfk,name,en,1
7067,,Korku,ethnologue,,ethnologue-kfq,name,en,1
7068,,Kumaoni,ethnologue,,ethnologue-kfy,name,en,1
7069,,Koromfé,ethnologue,,ethnologue-kfz,name,en,1
7070,,Kusunda,ethnologue,,ethnologue-kgg,name,en,1
7071,,"Kham, Gamale",ethnologue,,ethnologue-kgj,name,en,1
7072,,Kaiwá,ethnologue,,ethnologue-kgk,name,en,1
7073,,Krongo,ethnologue,,ethnologue-kgo,name,en,1
7074,,Kaingang,ethnologue,,ethnologue-kgp,name,en,1
7075,,Kamoro,ethnologue,,ethnologue-kgq,name,en,1
7076,,Abun,ethnologue,,ethnologue-kgr,name,en,1
7077,,Kumbainggar,ethnologue,,ethnologue-kgs,name,en,1
7078,,Kalmyk-Oirat,ethnologue,,ethnologue-xal,name,en,1
7079,,Kuranko,ethnologue,,ethnologue-knk,name,en,1
7080,,Lü,ethnologue,,ethnologue-khb,name,en,1
7081,,Tukang Besi North,ethnologue,,ethnologue-khc,name,en,1
7082,,"Kanum, Bädi",ethnologue,,ethnologue-khd,name,en,1
7083,,Korowai,ethnologue,,ethnologue-khe,name,en,1
7084,,Khasi,ethnologue,,ethnologue-kha,name,en,1
7085,,"Mongolian, Halh",ethnologue,,ethnologue-khk,name,en,1
8620,,abj,Aka-Bea,,abj,iso639-3,en,1
7086,,Lusi,ethnologue,,ethnologue-khl,name,en,1
7087,,Kuo,ethnologue,,ethnologue-xuo,name,en,1
7088,,"Songhay, Koyra Chiini",ethnologue,,ethnologue-khq,name,en,1
7089,,Kharia,ethnologue,,ethnologue-khr,name,en,1
7090,,Khvarshi,ethnologue,,ethnologue-khv,name,en,1
7091,,Khowar,ethnologue,,ethnologue-khw,name,en,1
7092,,Kim,ethnologue,,ethnologue-kia,name,en,1
7093,,Kickapoo,ethnologue,,ethnologue-kic,name,en,1
7094,,Kimaghima,ethnologue,,ethnologue-kig,name,en,1
7095,,Kitsai,ethnologue,,ethnologue-kii,name,en,1
7096,,Kilivila,ethnologue,,ethnologue-kij,name,en,1
7097,,Kamba,ethnologue,,ethnologue-kam,name,en,1
7098,,Karagas,ethnologue,,ethnologue-kim,name,en,1
7099,,Ketengban,ethnologue,,ethnologue-xte,name,en,1
7100,,Kiowa,ethnologue,,ethnologue-kio,name,en,1
7101,,Huba,ethnologue,,ethnologue-hbb,name,en,1
7102,,Gikuyu,ethnologue,,ethnologue-kik,name,en,1
7103,,"Kiwai, Northeast",ethnologue,,ethnologue-kiw,name,en,1
7104,,Kirikiri,ethnologue,,ethnologue-kiy,name,en,1
7105,,"Q'anjob'al, Eastern",ethnologue,,ethnologue-kjb,name,en,1
7106,,"Konjo, Coastal",ethnologue,,ethnologue-kjc,name,en,1
7107,,"Kiwai, Southern",ethnologue,,ethnologue-kjd,name,en,1
7108,,Kisar,ethnologue,,ethnologue-kje,name,en,1
7109,,Khmu,ethnologue,,ethnologue-kjg,name,en,1
7110,,Khakas,ethnologue,,ethnologue-kjh,name,en,1
7111,,Khinalugh,ethnologue,,ethnologue-kjj,name,en,1
7112,,Kunjen,ethnologue,,ethnologue-kjn,name,en,1
7113,,"Karen, Pwo Eastern",ethnologue,,ethnologue-kjp,name,en,1
7114,,"Keres, Western",ethnologue,,ethnologue-kjq,name,en,1
7115,,"Kewa, East",ethnologue,,ethnologue-kjs,name,en,1
7116,,Kashaya,ethnologue,,ethnologue-kju,name,en,1
7117,,Kannada,ethnologue,,ethnologue-kan,name,en,1
7118,,Kagulu,ethnologue,,ethnologue-kki,name,en,1
7119,,Kokota,ethnologue,,ethnologue-kkk,name,en,1
7120,,"Yale, Kosarek",ethnologue,,ethnologue-kkl,name,en,1
7121,,Korean,ethnologue,,ethnologue-kor,name,en,1
7122,,Teke-Kukuya,ethnologue,,ethnologue-kkw,name,en,1
7123,,Guguyimidjir,ethnologue,,ethnologue-kky,name,en,1
7124,,Klamath-Modoc,ethnologue,,ethnologue-kla,name,en,1
7125,,Kiliwa,ethnologue,,ethnologue-klb,name,en,1
7126,,Gamilaraay,ethnologue,,ethnologue-kld,name,en,1
7127,,Kulung,ethnologue,,ethnologue-kle,name,en,1
7128,,"Khalaj, Turkic",ethnologue,,ethnologue-klj,name,en,1
7129,,Kalenjin,ethnologue,,ethnologue-kln,name,en,1
7130,,Rumu,ethnologue,,ethnologue-klq,name,en,1
7131,,Khaling,ethnologue,,ethnologue-klr,name,en,1
7132,,Kalasha,ethnologue,,ethnologue-kls,name,en,1
7133,,Klao,ethnologue,,ethnologue-klu,name,en,1
7134,,Konni,ethnologue,,ethnologue-kma,name,en,1
7135,,"Dong, Southern",ethnologue,,ethnologue-kmc,name,en,1
7136,,Kâte,ethnologue,,ethnologue-kmg,name,en,1
7137,,Kalam,ethnologue,,ethnologue-kmh,name,en,1
7138,,Kumarbhag Paharia,ethnologue,,ethnologue-kmj,name,en,1
7139,,Awtuw,ethnologue,,ethnologue-kmn,name,en,1
7140,,Kwoma,ethnologue,,ethnologue-kmo,name,en,1
7141,,"Khmer, Central",ethnologue,,ethnologue-khm,name,en,1
7142,,Kemtuik,ethnologue,,ethnologue-kmt,name,en,1
7143,,Khorasani Turkish,ethnologue,,ethnologue-kmz,name,en,1
7144,,Kenuzi-Dongola,ethnologue,,ethnologue-kzh,name,en,1
7145,,Kankanaey,ethnologue,,ethnologue-kne,name,en,1
7146,,Akateko,ethnologue,,ethnologue-knj,name,en,1
7147,,Konkani,ethnologue,,ethnologue-knn,name,en,1
7148,,Kanamarí,ethnologue,,ethnologue-knm,name,en,1
7149,,Kung-Ekoka,ethnologue,,ethnologue-knw,name,en,1
7150,,Kanyok,ethnologue,,ethnologue-kny,name,en,1
7151,,Kacipo-Balesi,ethnologue,,ethnologue-koe,name,en,1
7152,,Kogi,ethnologue,,ethnologue-kog,name,en,1
7153,,Komi-Permyak,ethnologue,,ethnologue-koi,name,en,1
7154,,Komo,ethnologue,,ethnologue-xom,name,en,1
7155,,Koongo,ethnologue,,ethnologue-kng,name,en,1
7156,,Kölsch,ethnologue,,ethnologue-ksh,name,en,1
7157,,Konkomba,ethnologue,,ethnologue-xon,name,en,1
7158,,Lagwan,ethnologue,,ethnologue-kot,name,en,1
7159,,Koyukon,ethnologue,,ethnologue-koy,name,en,1
7160,,Curripaco,ethnologue,,ethnologue-kpc,name,en,1
7161,,"Kpelle, Liberia",ethnologue,,ethnologue-xpe,name,en,1
7162,,Kapingamarangi,ethnologue,,ethnologue-kpg,name,en,1
7163,,"Kanuri, Central",ethnologue,,ethnologue-knc,name,en,1
7164,,Karajá,ethnologue,,ethnologue-kpj,name,en,1
7165,,Kpan,ethnologue,,ethnologue-kpk,name,en,1
7166,,Koho,ethnologue,,ethnologue-kpm,name,en,1
7167,,Ikposo,ethnologue,,ethnologue-kpo,name,en,1
7168,,Korafe-Yegha,ethnologue,,ethnologue-kpr,name,en,1
7169,,Tehit,ethnologue,,ethnologue-kps,name,en,1
7170,,Karata,ethnologue,,ethnologue-kpt,name,en,1
7171,,Komi-Zyrian,ethnologue,,ethnologue-kpv,name,en,1
7172,,Kobon,ethnologue,,ethnologue-kpw,name,en,1
7173,,"Koiali, Mountain",ethnologue,,ethnologue-kpx,name,en,1
7174,,Koryak,ethnologue,,ethnologue-kpy,name,en,1
7175,,Kupsabiny,ethnologue,,ethnologue-kpz,name,en,1
7176,,Koitabu,ethnologue,,ethnologue-kqi,name,en,1
7177,,"Kissi, Northern",ethnologue,,ethnologue-kqs,name,en,1
7178,,Koorete,ethnologue,,ethnologue-kqy,name,en,1
7179,,Korana,ethnologue,,ethnologue-kqz,name,en,1
7180,,Balkar,ethnologue,,ethnologue-krc,name,en,1
7181,,Kerek,ethnologue,,ethnologue-krk,name,en,1
7182,,Karelian,ethnologue,,ethnologue-krl,name,en,1
7183,,Isaka,ethnologue,,ethnologue-ksi,name,en,1
7184,,Gbaya,ethnologue,,ethnologue-krs,name,en,1
7185,,Kryts,ethnologue,,ethnologue-kry,name,en,1
7186,,Shambala,ethnologue,,ethnologue-ksb,name,en,1
7187,,Kuanua,ethnologue,,ethnologue-ksd,name,en,1
7188,,Bafia,ethnologue,,ethnologue-ksf,name,en,1
7189,,Kashmiri,ethnologue,,ethnologue-kas,name,en,1
7190,,Kosraean,ethnologue,,ethnologue-kos,name,en,1
7191,,Kumyk,ethnologue,,ethnologue-kum,name,en,1
7192,,Kwaami,ethnologue,,ethnologue-ksq,name,en,1
7193,,"Kisi, Southern",ethnologue,,ethnologue-kss,name,en,1
7194,,Winyé,ethnologue,,ethnologue-kst,name,en,1
7195,,"Karen, S'gaw",ethnologue,,ethnologue-ksw,name,en,1
7196,,Kedang,ethnologue,,ethnologue-ksx,name,en,1
7197,,Kokata,ethnologue,,ethnologue-ktd,name,en,1
7198,,Kalkutung,ethnologue,,ethnologue-ktg,name,en,1
7199,,Karitiâna,ethnologue,,ethnologue-ktn,name,en,1
7200,,Kuot,ethnologue,,ethnologue-kto,name,en,1
7201,,Kituba,ethnologue,,ethnologue-ktu,name,en,1
7202,,"Katu, Eastern",ethnologue,,ethnologue-ktv,name,en,1
7203,,Kato,ethnologue,,ethnologue-ktw,name,en,1
7204,,Ju|'hoan,ethnologue,,ethnologue-ktz,name,en,1
7205,,"Kuna, Border",ethnologue,,ethnologue-kvn,name,en,1
7206,,Gwich'in,ethnologue,,ethnologue-gwi,name,en,1
7207,,Kuman,ethnologue,,ethnologue-kue,name,en,1
7208,,"Katu, Western",ethnologue,,ethnologue-kuf,name,en,1
7209,,Kunama,ethnologue,,ethnologue-kun,name,en,1
7210,,Kutenai,ethnologue,,ethnologue-kut,name,en,1
7211,,Kunimaipa,ethnologue,,ethnologue-kup,name,en,1
7212,,Karipuna,ethnologue,,ethnologue-kuq,name,en,1
7213,,"Kuskokwim, Upper",ethnologue,,ethnologue-kuu,name,en,1
7214,,Kunza,ethnologue,,ethnologue-kuz,name,en,1
7215,,Bagvalal,ethnologue,,ethnologue-kva,name,en,1
7216,,Kove,ethnologue,,ethnologue-kvc,name,en,1
7217,,Kui,ethnologue,,ethnologue-kvd,name,en,1
7218,,Kuni-Boazi,ethnologue,,ethnologue-kvg,name,en,1
7219,,Korean Sign Language,ethnologue,,ethnologue-kvk,name,en,1
7220,,Kurux,ethnologue,,ethnologue-kru,name,en,1
7221,,Dobel,ethnologue,,ethnologue-kvo,name,en,1
7222,,Kola,ethnologue,,ethnologue-kvv,name,en,1
7223,,Wersing,ethnologue,,ethnologue-kvw,name,en,1
7224,,Dâw,ethnologue,,ethnologue-kwa,name,en,1
7225,,Kwaio,ethnologue,,ethnologue-kwd,name,en,1
7226,,Kwerba,ethnologue,,ethnologue-kwe,name,en,1
7227,,Awa-Cuaiquer,ethnologue,,ethnologue-kwi,name,en,1
7228,,Kwakiutl,ethnologue,,ethnologue-kwk,name,en,1
7229,,Kwangali,ethnologue,,ethnologue-kwn,name,en,1
7230,,Kairiru,ethnologue,,ethnologue-kxa,name,en,1
7231,,Kuvi,ethnologue,,ethnologue-kxv,name,en,1
7232,,Kyaka,ethnologue,,ethnologue-kyc,name,en,1
7233,,Karok,ethnologue,,ethnologue-kyh,name,en,1
7234,,Karao,ethnologue,,ethnologue-kyj,name,en,1
7235,,Kabyle,ethnologue,,ethnologue-kab,name,en,1
7236,,Kenga,ethnologue,,ethnologue-kyq,name,en,1
7237,,"Kayan, Baram",ethnologue,,ethnologue-kys,name,en,1
7238,,Rapoisi,ethnologue,,ethnologue-kyx,name,en,1
7239,,"Karaboro, Western",ethnologue,,ethnologue-kza,name,en,1
7240,,"Kaili, Da'a",ethnologue,,ethnologue-kzf,name,en,1
7241,,Kelabit,ethnologue,,ethnologue-kzi,name,en,1
7242,,"Kadazan, Coastal",ethnologue,,ethnologue-kzj,name,en,1
7243,,Karirí-Xocó,ethnologue,,ethnologue-kzw,name,en,1
7244,,Lamba,ethnologue,,ethnologue-lam,name,en,1
7245,,Lacandon,ethnologue,,ethnologue-lac,name,en,1
7246,,Pattani,ethnologue,,ethnologue-lae,name,en,1
7247,,Lafofa,ethnologue,,ethnologue-laf,name,en,1
7248,,Langi,ethnologue,,ethnologue-lag,name,en,1
7249,,Lahu,ethnologue,,ethnologue-lhu,name,en,1
7250,,Lango,ethnologue,,ethnologue-laj,name,en,1
7251,,Ganda,ethnologue,,ethnologue-lug,name,en,1
7252,,Latvian,ethnologue,,ethnologue-lav,name,en,1
7253,,Lauje,ethnologue,,ethnologue-law,name,en,1
7254,,Aribwatsa,ethnologue,,ethnologue-laz,name,en,1
7255,,Lakkia,ethnologue,,ethnologue-lbc,name,en,1
7256,,Lak,ethnologue,,ethnologue-lbe,name,en,1
7257,,Tinani,ethnologue,,ethnologue-lbf,name,en,1
7258,,Ladakhi,ethnologue,,ethnologue-lbj,name,en,1
7259,,Laven,ethnologue,,ethnologue-lbo,name,en,1
7260,,Lachi,ethnologue,,ethnologue-lbt,name,en,1
7261,,Lamu-Lamu,ethnologue,,ethnologue-lby,name,en,1
7262,,Lardil,ethnologue,,ethnologue-lbz,name,en,1
7263,,Lucazi,ethnologue,,ethnologue-lch,name,en,1
7264,,Tungag,ethnologue,,ethnologue-lcm,name,en,1
7265,,Lega-Shabunda,ethnologue,,ethnologue-lea,name,en,1
7266,,Lendu,ethnologue,,ethnologue-led,name,en,1
7267,,Lyélé,ethnologue,,ethnologue-lee,name,en,1
7268,,Lelemi,ethnologue,,ethnologue-lef,name,en,1
7269,,Lengua,ethnologue,,ethnologue-leg,name,en,1
7270,,Lepcha,ethnologue,,ethnologue-lep,name,en,1
7271,,Lese,ethnologue,,ethnologue-les,name,en,1
7272,,"Kaili, Ledo",ethnologue,,ethnologue-lew,name,en,1
7273,,Luang,ethnologue,,ethnologue-lex,name,en,1
7274,,Lezgi,ethnologue,,ethnologue-lez,name,en,1
7275,,Lega-Mwenga,ethnologue,,ethnologue-lgm,name,en,1
7276,,Longgu,ethnologue,,ethnologue-lgu,name,en,1
7277,,Laha,ethnologue,,ethnologue-lha,name,en,1
7278,,Lhomi,ethnologue,,ethnologue-lhm,name,en,1
7279,,Limbu,ethnologue,,ethnologue-lif,name,en,1
7280,,Ligurian,ethnologue,,ethnologue-lij,name,en,1
7281,,Lillooet,ethnologue,,ethnologue-lil,name,en,1
7282,,Lingala,ethnologue,,ethnologue-lin,name,en,1
7283,,Lisu,ethnologue,,ethnologue-lis,name,en,1
7284,,Lithuanian,ethnologue,,ethnologue-lit,name,en,1
7285,,Liv,ethnologue,,ethnologue-liv,name,en,1
7286,,Banda-Bambari,ethnologue,,ethnologue-liy,name,en,1
7287,,Lampung Api,ethnologue,,ethnologue-ljp,name,en,1
7288,,Päri,ethnologue,,ethnologue-lkr,name,en,1
7289,,Lakota,ethnologue,,ethnologue-lkt,name,en,1
7290,,Ladin,ethnologue,,ethnologue-lld,name,en,1
7291,,Lele,ethnologue,,ethnologue-lln,name,en,1
7292,,"Efate, North",ethnologue,,ethnologue-llp,name,en,1
