Language_ID,Name,Provider
shb,Mikeyir,ruhlen
mik,Mikir,ruhlen
chz hok,Min (Southern),ruhlen
min mmu,Minangkabau,ruhlen
mgl,Mingrelian,ruhlen
mir,Miriwung,ruhlen
mis,Miskito,ruhlen
mit,Mituku,ruhlen
mcs,Miwok (Central Sierra),ruhlen
mkb,Miwok (Coast),ruhlen
mwl,Miwok (Lake),ruhlen
mwn,Miwok (Northern Sierra),ruhlen
mwp,Miwok (Plains),ruhlen
mss,Miwok (Southern Sierra),ruhlen
mco mth mtp,Mixe,ruhlen
mja mjc mxa mxc mxj mxl mxm mxo mxp mxt mxu mxy mxz,Mixtec,ruhlen
miy,Miya,ruhlen
miz,Mizo,ruhlen
mge,Mnong (Eastern),ruhlen
bmb,Moba,ruhlen
moc,Mocha,ruhlen
mcv,Mocovi,ruhlen
mof,Mofu,ruhlen
mog,Moghol,ruhlen
moj,Mohave,ruhlen
moh,Mohawk,ruhlen
mok,Mokilese,ruhlen
mko,Mokulu,ruhlen
mll,Molale,ruhlen
mom,Mombum,ruhlen
mon,Mon,ruhlen
mga,Mondunga,ruhlen
mgo,Mongo,ruhlen
mgd,Mongodow,ruhlen
mgg,Monguor,ruhlen
mni,Moni,ruhlen
mno moa,Mono,ruhlen
tgl,Monpa,ruhlen
mbo,Monumbo,ruhlen
mnz,Monzombo,ruhlen
mop,Mopan,ruhlen
mor,Mor,ruhlen
mri,Moraori,ruhlen
moe,Mordvin,ruhlen
moo,More,ruhlen
pad,Mori,ruhlen
mro,Moro,ruhlen
jmo,Morokodo,ruhlen
mou,Moru,ruhlen
els,Morwap,ruhlen
mti,Motilon,ruhlen
mwo,Motlav,ruhlen
mtu,Motu,ruhlen
mov,Movima,ruhlen
mlm,Mrabri,ruhlen
mdb,Mudburra,ruhlen
mug,Mugil,ruhlen
muh,Muher,ruhlen
mui,Muinane,ruhlen
mul,Mulao,ruhlen
pat,Mumeng,ruhlen
mum,Mumuye,ruhlen
mna,Muna,ruhlen
mdg,Mundang,ruhlen
bhu mun,Mundari,ruhlen
mdu,Mundu,ruhlen
umb,Mundu (South),ruhlen
nge,Mundum,ruhlen
muu,Munduruku,ruhlen
mgk,Mungaka,ruhlen
mse,Munsee,ruhlen
prh,Mura,ruhlen
mrk,Murik,ruhlen
mrl,Murle,ruhlen
mpa,Murrinh-Patha,ruhlen
hum,Murui,ruhlen
mrw,Muruwari,ruhlen
mgu,Musgu,ruhlen
crk,Muskogee,ruhlen
msm,Musom,ruhlen
mus,Mussau,ruhlen
mut,Mutsun,ruhlen
muy,Muyuw,ruhlen
muo,Muòng,ruhlen
mwe,Mwera,ruhlen
mpo,Myene,ruhlen
bmz,Mzab,ruhlen
xoo,N/amani,ruhlen
nab,Nabak,ruhlen
nad,Nadëb,ruhlen
naf,Nafana,ruhlen
nag,Nagatman,ruhlen
nah,Nahali,ruhlen
nhc nhh nhm nhn nhp nht nhu nhx nmi nmp npa nsz,Nahuatl,ruhlen
kkq,Nahukwa,ruhlen
nkk,Nakkara,ruhlen
nal,Nalik,ruhlen
kho,Nama,ruhlen
nbb,Nambas (Big),ruhlen
nmb,Nambikuara (Southern),ruhlen
nam,Namie,ruhlen
nde,Nande,ruhlen
nan,Nandi,ruhlen
nnk,Nankina,ruhlen
nnt,Nanticoke,ruhlen
npu,Napu,ruhlen
all,Nara,ruhlen
nrm,Narom,ruhlen
nro,Naron,ruhlen
nas,Nasioi,ruhlen
nat,Natchez,ruhlen
yna,Naukan,ruhlen
nau,Nauruan,ruhlen
nav,Navajo,ruhlen
nax,Naxi,ruhlen
cum,Nchumburu,ruhlen
ndj,Ndjébbana,ruhlen
ndg,Ndogo,ruhlen
ndo,Ndonga,ruhlen
ndu,Ndumu,ruhlen
ndt,Ndut,ruhlen
neg,Negidal,ruhlen
neh,Nehan,ruhlen
nen ntu,Nenets,ruhlen
nne,Nengone,ruhlen
nep,Nepali,ruhlen
nar,Nera,ruhlen
new nwd,Newari,ruhlen
nez,Nez Perce,ruhlen
ngd,Ngada,ruhlen
mrj ngj,Ngadjunmaya,ruhlen
ngl,Ngalakan,ruhlen
yli,Ngalik,ruhlen
nkb,Ngalkbon,ruhlen
nga,Nganasan,ruhlen
ngn,Ngandi,ruhlen
bnr ngy,Ngarinman,ruhlen
ngr,Ngarinyeri,ruhlen
nlr,Ngarla,ruhlen
ngb,Ngbaka,ruhlen
ndi,Ngbandi,ruhlen
ngg ngk,Ngenkikurrunggur,ruhlen
msk,Ngile,ruhlen
ngz,Ngizim,ruhlen
dok nbe,Ngombe (Bantu),ruhlen
buj,Ngumba,ruhlen
nha,Nhanda,ruhlen
nia,Nias,ruhlen
nca nic nnc,Nicobarese,ruhlen
lua,Nielim,ruhlen
nim,Nimboran,ruhlen
shi,Ninam,ruhlen
nin,Ningil,ruhlen
nis,Nishi,ruhlen
nit,Nitinat,ruhlen
nif,Niuafo'ou,ruhlen
niu,Niuean,ruhlen
nju,Njungar,ruhlen
nke,Nkem,ruhlen
nkn,Nkonya,ruhlen
noc,Nocte,ruhlen
nog nok tlb yta,Nogai,ruhlen
nmd,Nomad,ruhlen
nom,Nomatsiguenga,ruhlen
noo,Non,ruhlen
non,Noni,ruhlen
kyq nuu,Nootka,ruhlen
kti,Northern Kati,ruhlen
nor,Norwegian,ruhlen
bol nto,Ntomba,ruhlen
nua,Nuaulu,ruhlen
nue,Nuer,ruhlen
nkr,Nukuoro,ruhlen
ano nun,Nung,ruhlen
nug,Nunggubuyu,ruhlen
nnn,Nuni,ruhlen
nup,Nupe,ruhlen
wna,Nwa,ruhlen
nkt,Nyah Kur,ruhlen
ddf,Nyala,ruhlen
nly,Nyamal,ruhlen
nym,Nyamwezi,ruhlen
nng,Nyanga,ruhlen
nyr,Nyangumarta,ruhlen
cic,Nyanja,ruhlen
nya,Nyawaygi,ruhlen
nyn,Nyigina,ruhlen
nyh,Nyiha,ruhlen
nyi,Nyimang,ruhlen
rru,Nyoro,ruhlen
nyu,Nyulnyul,ruhlen
nza,Nzakara,ruhlen
obo,Obolo,ruhlen
oca,Ocaina,ruhlen
ocu,Ocuiltec,ruhlen
ogb,Ogbia,ruhlen
obg,Ogbronuagum,ruhlen
oi,Oi,ruhlen
oir,Oirat,ruhlen
cpw oji,Ojibwa,ruhlen
oka,Okanagan,ruhlen
oks,Oksapmin,ruhlen
oku,Oku,ruhlen
ulc,Olcha,ruhlen
olo,Olo,ruhlen
olu,Oluta,ruhlen
oma,Omagua,ruhlen
omh,Omaha,ruhlen
gam kul wly,Ometo,ruhlen
one,One,ruhlen
ond,Oneida,ruhlen
ong,Onge,ruhlen
ono,Ono,ruhlen
onn,Onondaga,ruhlen
eud,Opata,ruhlen
baj,Orang Laut,ruhlen
ord,Ordos,ruhlen
ore,Orejon,ruhlen
oko oya,Oriya,ruhlen
orm,Ormuri,ruhlen
orc,Oroch,ruhlen
ork,Orok,ruhlen
oro,Orokaiva,ruhlen
orl,Orokolo,ruhlen
orb orh orw owc,Oromo,ruhlen
osa,Osage,ruhlen
oss,Ossetic,ruhlen
oix osm otm,Otomi,ruhlen
owi,Owiniga,ruhlen
way,Oyampi,ruhlen
kjn,Oykangand,ruhlen
paa,Pa'a,ruhlen
tua,Pa'umotu,ruhlen
pms,Paama,ruhlen
pac,Pacoh,ruhlen
pod,Paduko,ruhlen
pae,Paez,ruhlen
pag,Pagu,ruhlen
pno,Paiute (Northern),ruhlen
put ute,Paiute (Southern),ruhlen
pai,Paiwan,ruhlen
cpa,Pajonal,ruhlen
war,Pakaasnovos,ruhlen
pak,Pakanha,ruhlen
pkt,Pakot,ruhlen
pal,Palauan,ruhlen
plk,Palicur,ruhlen
pam,Pame,ruhlen
pna,Pamona,ruhlen
kuo,Panaras,ruhlen
pnr,Panare,ruhlen
pnn,Pangasinan,ruhlen
png,Pangwa,ruhlen
bao,Pao-an,ruhlen
pap,Papiamento,ruhlen
prc,Paressi,ruhlen
prd,Parji,ruhlen
psh,Pashto,ruhlen
kau,Pasismanua,ruhlen
psm,Passamaquoddy,ruhlen
ptp,Patpatar,ruhlen
ptw,Patwin,ruhlen
plh,Paulohi,ruhlen
pau,Paumari,ruhlen
paw,Pawaian,ruhlen
pwn,Pawnee,ruhlen
pec,Paya,ruhlen
pem,Pemon,ruhlen
pen,Pengo,ruhlen
per,Pero,ruhlen
prs,Persian,ruhlen
puk,Phalok,ruhlen
phl,Phlon,ruhlen
kpw,Pho,ruhlen
ppc,Piapoco,ruhlen
pia,Piaroa,ruhlen
twn,Picuris,ruhlen
pga,Pilaga,ruhlen
pil,Pileni,ruhlen
nev ood,Pima,ruhlen
pba,Pima (Bajo),ruhlen
uma,Pipikoro,ruhlen
pip,Pipil,ruhlen
prt,Piratapuyo,ruhlen
pir,Piro,ruhlen
pis,Pisa,ruhlen
ppi,Pitta-Pitta,ruhlen
bbm,Pitu Ulunna Salo,ruhlen
pla,Playero,ruhlen
awk,Pnogu,ruhlen
pcm poc,Pocomam,ruhlen
pkm,Pocomchi,ruhlen
pdp,Podopa,ruhlen
pog,Pogoro,ruhlen
plb,Polabian,ruhlen
pol,Polish,ruhlen
pmc,Pomo (Central),ruhlen
pme,Pomo (Eastern),ruhlen
pmn,Pomo (Northern),ruhlen
pso,Pomo (Southeastern),ruhlen
poh,Ponapean,ruhlen
pop psj psv,Popoloc,ruhlen
zqs,Popoluca (Sierra),ruhlen
psw,Port Sandwich,ruhlen
por,Portuguese,ruhlen
pot,Potawatomi,ruhlen
pow,Powhatan,ruhlen
occ pro,Provençal,ruhlen
gku,Puelche,ruhlen
pui,Puinave,ruhlen
pan,Punjabi,ruhlen
pnu,Punu,ruhlen
qaw,Qawasqar,ruhlen
qec qhu qim,Quechua,ruhlen
qay,Quechua A,ruhlen
qch,Quiche,ruhlen
qui,Quileute,ruhlen
juh xun,Qxû,ruhlen
rag,Raga,ruhlen
rgn,Raglai (North),ruhlen
rji,Raji,ruhlen
ral,Ralte,ruhlen
ram,Rama,ruhlen
tni,Rangloi,ruhlen
rao,Rao,ruhlen
rap,Rapanui,ruhlen
tor,Ratahan,ruhlen
rwa,Rawa,ruhlen
raw,Rawang,ruhlen
pok,Rawo,ruhlen
rej,Rejang,ruhlen
rmb,Rembarrnga,ruhlen
rem,Remo,ruhlen
ren,Rendille,ruhlen
rng,Rengao,ruhlen
rnn,Rennellese,ruhlen
res,Resigaro,ruhlen
rad,Rhade,ruhlen
ria,Riantana,ruhlen
brf,Riff,ruhlen
rik,Rikbaktsa,ruhlen
rim,Rimi,ruhlen
rit,Ritharngu,ruhlen
rmc rsc rsm rsu,Romansch,ruhlen
rav rbg rbu rka rlo rnr rse rwe,Romany,ruhlen
ron,Ron (Chadic),ruhlen
rga,Ronga,ruhlen
tmn,Ronge,ruhlen
knq,Roper River Creole,ruhlen
ror,Roro,ruhlen
rti,Roti,ruhlen
rtk,Rotokas,ruhlen
rot,Rotuman,ruhlen
rov,Roviana,ruhlen
ruk,Rukai,ruhlen
rom,Rumanian,ruhlen
rnd,Rundi,ruhlen
run,Runga,ruhlen
rus,Russian,ruhlen
rut,Rutul,ruhlen
lbu,Ruund,ruhlen
kin,Rwanda,ruhlen
saa,Sa'a,ruhlen
sab,Sa'ban,ruhlen
trd,Sa'dan,ruhlen
ski,Saame,ruhlen
sno,Saami (Northern),ruhlen
scs,Saami (Southern),ruhlen
isi,Saberi,ruhlen
sae,Saek,ruhlen
ape,Safeyoka,ruhlen
shp smt,Sahaptin,ruhlen
sao,Saho,ruhlen
sah,Sahu,ruhlen
epe,Saija,ruhlen
sak,Sakao,ruhlen
slr,Salar,ruhlen
sba,Saliba,ruhlen
sal,Salinan,ruhlen
sbg,Sama (North),ruhlen
bjs,Sama (South),ruhlen
sam,Samoan,ruhlen
sdw,Sandawe,ruhlen
sgr,Sangir,ruhlen
san,Sango,ruhlen
sgu,Sangu,ruhlen
sta,Santa,ruhlen
nbk,Santa Cruz,ruhlen
stl,Santali,ruhlen
snm,Sanuma,ruhlen
seb,Sapiny,ruhlen
taf,Saposa,ruhlen
sap,Sapuan,ruhlen
srm,Saramaccan,ruhlen
src,Sarcee,ruhlen
srd,Sardinian,ruhlen
svs,Savsavo,ruhlen
saw,Savu,ruhlen
swi,Sawai,ruhlen
say,Sayula,ruhlen
gae,Scottish Gaelic,ruhlen
sec,Secoya,ruhlen
sed,Sedang,ruhlen
see,Sedeq,ruhlen
sru,Selaru,ruhlen
slp,Selepet,ruhlen
sel,Selknam,ruhlen
skp,Selkup,ruhlen
smj,Semai,ruhlen
sme,Seme,ruhlen
sml,Semelai,ruhlen
sen,Sena,ruhlen
snd,Senari,ruhlen
snc,Seneca,ruhlen
nse,Senga,ruhlen
sgl,Sengele,ruhlen
snt,Sentani,ruhlen
bos scr,Serbo-Croatian,ruhlen
ser,Seri,ruhlen
srr,Serrano,ruhlen
ksg,Sgaw,ruhlen
shm,Shambala,ruhlen
sha,Shan,ruhlen
shh,Sharanahua,ruhlen
shs,Shasta,ruhlen
sht,Shatt,ruhlen
bch,Shawiya,ruhlen
shw,Shawnee,ruhlen
tas,Shilha,ruhlen
shl,Shilluk,ruhlen
bkt sav sna,Shina,ruhlen
shk,Shipibo,ruhlen
shn,Shona,ruhlen
shr,Shor,ruhlen
sho swr tsh,Shoshone,ruhlen
jiv,Shuar,ruhlen
rsh,Shughni,ruhlen
shu,Shuswap,ruhlen
sia,Siane,ruhlen
sir,Siar,ruhlen
ysl,Siberian Yupik,ruhlen
sid,Sidamo,ruhlen
err,Sie,ruhlen
sik,Sikka,ruhlen
sil,Sila,ruhlen
sim,Simeulue,ruhlen
sng,Sinagoro,ruhlen
sdh,Sindhi,ruhlen
snh,Sinhalese,ruhlen
sio,Sio,ruhlen
sin,Siona,ruhlen
qum,Sipacapa,ruhlen
sry,Siraya,ruhlen
ysi,Sirenik,ruhlen
sri,Siriano,ruhlen
srn,Siriono,ruhlen
sro,Siroi,ruhlen
siu,Siuslaw,ruhlen
bsi,Siwa,ruhlen
mot,Siwai,ruhlen
chs,Siyin,ruhlen
sko,Sko,ruhlen
slv,Slavey,ruhlen
svk,Slovak,ruhlen
slo,Slovene,ruhlen
so,So,ruhlen
sob,Sobei,ruhlen
sod,Soddo,ruhlen
sol,Solon,ruhlen
som,Somali,ruhlen
kch kse,Songhai,ruhlen
sge,Songye,ruhlen
snn,Soninke,ruhlen
sor,Sora,ruhlen
srl,"Sorbian, Lower",ruhlen
sou,"Sorbian, Upper",ruhlen
stn,Sotho (Northern),ruhlen
ses,Sotho (Southern),ruhlen
bth hrs jib meh soq,South Arabian,ruhlen
sea,Southeast Ambrym,ruhlen
kti,Southern Kati,ruhlen
ast spa spc,Spanish,ruhlen
squ,Squamish,ruhlen
sra,Sranan,ruhlen
sre,Sre,ruhlen
sti,Stieng,ruhlen
lum sch sgs soo sss sst,Straits (Northern),ruhlen
slb,Suau,ruhlen
sub,Subia,ruhlen
sue,Suena,ruhlen
sui,Sui,ruhlen
suk,Suki,ruhlen
sku,Suku,ruhlen
skm,Sukuma,ruhlen
sul,Sulka,ruhlen
kam,Sumbanese (East),ruhlen
sum,Sumo,ruhlen
sun,Sundanese,ruhlen
sug,Sungor,ruhlen
sup,Suppire,ruhlen
mup,Sura,ruhlen
cai trm,Suri,ruhlen
sur,Sursurunga,ruhlen
sus,Susu,ruhlen
sva,Svan,ruhlen
swa,Swahili,ruhlen
swt,Swati,ruhlen
swe swv,Swedish,ruhlen
cld,Syriac,ruhlen
tbw,Taabwa,ruhlen
tbr,Tabaru,ruhlen
tbs,Tabasaran,ruhlen
tac,Tacana,ruhlen
tag,Tagalog,ruhlen
tgb,Tagbanwa,ruhlen
sud,Tagula,ruhlen
tah,Tahitian,ruhlen
trr,Tairora,ruhlen
dbd,Taita,ruhlen
taj,Tajiki,ruhlen
tkl,Takelma,ruhlen
tak,Takia,ruhlen
tld,Talaud,ruhlen
taz tls,Talysh,ruhlen
mii tma,Tama,ruhlen
tmg,Tamagario,ruhlen
tai tug,Tamahaq,ruhlen
tam,Tamang,ruhlen
tsk,Tamasheq,ruhlen
bma bse,Tamazight,ruhlen
tml tsp,Tamil,ruhlen
tmp,Tampulma,ruhlen
tnc,Tanacross,ruhlen
tbl,Tanah Merah(2),ruhlen
tnj,Tanaina,ruhlen
tnl,Tanana,ruhlen
tan,Tangale,ruhlen
tga,Tangga,ruhlen
ngt,Tangkhul,ruhlen
tgp,Tanglapui,ruhlen
jug lun,Tangsa,ruhlen
ret,Tanimuca,ruhlen
tns,Tanna (Southwest),ruhlen
dou,Taori-So,ruhlen
twn,Taos,ruhlen
tpt,Tapiete,ruhlen
tce twe,Tarahumara,ruhlen
tgw,Tarangan,ruhlen
tao,Tarao,ruhlen
pur,Tarascan,ruhlen
tar,Tariano,ruhlen
tok,Tarok,ruhlen
toy tsm,Tasmanian,ruhlen
tat,Tatana,ruhlen
tmi ttb tvo,Tatar,ruhlen
kae,Tate,ruhlen
tts,Tati,ruhlen
tty,Tatuyo,ruhlen
tll,Taulil,ruhlen
tsr,Taushiro,ruhlen
tsg,Tausug,ruhlen
tau,Tauya,ruhlen
ntn,Tayari,ruhlen
tbo,Tboli,ruhlen
tec,Teco,ruhlen
ori ras,Tegali,ruhlen
laf,Tegem,ruhlen
tht,Tehit,ruhlen
teh,Tehuelche,ruhlen
tks,Teke (South),ruhlen
tlf,Telefol,ruhlen
tel,Telugu,ruhlen
tem,Tem,ruhlen
tmr,Temiar,ruhlen
tne,Temne,ruhlen
teo,Teop,ruhlen
tpc,Tepecano,ruhlen
tep,Tepehua,ruhlen
tpn,Tepehuan (Northern),ruhlen
ter,Tera,ruhlen
trn,Terena,ruhlen
trb,Teribe,ruhlen
trt,Ternate,ruhlen
tes,Teso,ruhlen
tet,Tetela,ruhlen
ttn,Tetun,ruhlen
tew trg tsj,Tewa (Tanoan),ruhlen
thy,Thaayorre,ruhlen
thd,Thado,ruhlen
tha,Thai,ruhlen
thk,Thakali,ruhlen
thn,Thami,ruhlen
thw,Thao,ruhlen
dhr,Thargari,ruhlen
thp,Thaypan,ruhlen
tho,Thompson,ruhlen
thu,Thulung,ruhlen
jad,Tibetan,ruhlen
tib tis tmo tod,Tibetan (Central),ruhlen
blt prk,Tibetan (Western),ruhlen
tic,Ticuna,ruhlen
tid,Tidore,ruhlen
tif,Tifal,ruhlen
tgk,Tigak,ruhlen
tbe tgr,Tigre,ruhlen
tig,Tigrinya,ruhlen
tik,Tikar,ruhlen
til,Tillamook,ruhlen
tia,Tima,ruhlen
tse,Timorese,ruhlen
tmc,Timucua,ruhlen
tim,Timugon,ruhlen
tnd,Tindi,ruhlen
tin,Tiri,ruhlen
try,Tiruray,ruhlen
tiv,Tiv,ruhlen
tiw,Tiwi,ruhlen
tlp,Tlapanec,ruhlen
tli,Tlingit,ruhlen
toq,To'abaita,ruhlen
toa,Toaripi,ruhlen
tob,Toba,ruhlen
bto,Toba Batak,ruhlen
tlo,Tobelo,ruhlen
tda,Toda,ruhlen
toj,Tojolabal,ruhlen
tpi,Tok Pisin,ruhlen
tla,Tolai,ruhlen
tno,Tondano,ruhlen
toz,Tonga,ruhlen
tng,Tongan,ruhlen
ton,Tonkawa,ruhlen
tnt,Tontemboan,ruhlen
bro,Torres Strait Creole,ruhlen
trw,Torwali,ruhlen
tos tot tpa txj,Totonac,ruhlen
jem,Towa,ruhlen
tir,Trio,ruhlen
kok,Tripuri,ruhlen
trc tri,Trique,ruhlen
cuu,Trukese,ruhlen
tru,Trumai,ruhlen
dul,Trung,ruhlen
tsa,Tsaxur,ruhlen
tsi,Tsimshian,ruhlen
tgo,Tsogo,ruhlen
tsn,Tsonga,ruhlen
tso,Tsou,ruhlen
tsw,Tswana,ruhlen
tub,Tubar,ruhlen
tbu,Tubu,ruhlen
tuc,Tucano,ruhlen
tuk,Tukang-Besi,ruhlen
nyk,Tukpa,ruhlen
tul,Tulu,ruhlen
tmk,Tumak,ruhlen
tum,Tumleo,ruhlen
tnn,Tunen,ruhlen
tun,Tunica,ruhlen
tup,Tupi,ruhlen
tpr,Tupuri,ruhlen
tna,Turkana,ruhlen
tur,Turkish,ruhlen
tkm,Turkmen,ruhlen
iau,Turu,ruhlen
tus,Tuscarora,ruhlen
tou tow,Tusya,ruhlen
tut,Tutchone (Northern),ruhlen
tte,Tutelo,ruhlen
tuv,Tuva,ruhlen
nnm tvl,Tuvalu,ruhlen
tuy,Tuyuca,ruhlen
twa,Twana,ruhlen
tza tzb tze tzt,Tzeltal,ruhlen
tzo tzs tzz,Tzotzil,ruhlen
tzu,Tzutujil,ruhlen
tbb,Tübatulabal,ruhlen
uby,Ubyx,ruhlen
udi,Udi,ruhlen
udh,Udihe,ruhlen
udm,Udmurt,ruhlen
uyg,Uighur,ruhlen
ukr,Ukrainian,ruhlen
uli,Ulithian,ruhlen
ump,Umpila,ruhlen
unm,Unami,ruhlen
ung,Ungarinjin,ruhlen
uku,Upper Kuskokwim,ruhlen
ura,Ura,ruhlen
url,Urak Lawoi',ruhlen
urn,Urarina,ruhlen
urt,Urat,ruhlen
urd,Urdu,ruhlen
urh,Urhobo,ruhlen
ory,Uria,ruhlen
uri,Urim,ruhlen
uru,Uru,ruhlen
urk,Urubu,ruhlen
otr,Utoro,ruhlen
wll,Uvea (East),ruhlen
uzb uzn,Uzbek,ruhlen
vaf,Vafsi,ruhlen
vag,Vagala,ruhlen
vai,Vai,ruhlen
wal,Valman,ruhlen
dum,Vanimo,ruhlen
hay,Vayu,ruhlen
ved,Vedda,ruhlen
ven,Venda,ruhlen
vep,Vepsian,ruhlen
vie,Vietnamese,ruhlen
vnm,Vinmavis,ruhlen
bvi,Vitu,ruhlen
vot,Votic,ruhlen
pte,Vuite,ruhlen
wat,Wadjari,ruhlen
bac,Wadjiginy,ruhlen
wkw,Waga,ruhlen
wag,Wagiman,ruhlen
wah,Wahgi,ruhlen
har,Waibuk,ruhlen
wai,Waiwai,ruhlen
lrk,Wakasihu,ruhlen
wak,Wakhi,ruhlen
hlp,Walapai,ruhlen
wlm,Walmajarri,ruhlen
wwa,Wama,ruhlen
wam,Wambaya,ruhlen
wbn,Wambon,ruhlen
kmb,Wanggom,ruhlen
wan,Wangkumara,ruhlen
wnt,Wantoat,ruhlen
usa,Wanuma,ruhlen
wao,Waorani,ruhlen
wps,Wapishana,ruhlen
wap,Wappo,ruhlen
wra,Warao,ruhlen
wry,Waray,ruhlen
wwy,Waray (Meso-Phillipines),ruhlen
wrd,Wardaman,ruhlen
wrm,Warenbori,ruhlen
bou,Wargla,ruhlen
wrs,Waris,ruhlen
gnb,Warlang,ruhlen
wrl,Warlpiri,ruhlen
wlw,Warluwara,ruhlen
wrn,Warndarang,ruhlen
wbt,Warnman,ruhlen
wrp,Waropen,ruhlen
wrg,Warrgamay,ruhlen
wru,Warumungu,ruhlen
wrw,Warwa,ruhlen
was,Washo,ruhlen
pra,Wasi-weri,ruhlen
wsk,Waskia,ruhlen
wtm,Watam,ruhlen
wth,Wathawurung,ruhlen
wau,Waunana,ruhlen
wur,Waura,ruhlen
wyn,Wayana,ruhlen
wed,Wedau,ruhlen
wec wel,Welsh,ruhlen
wem,Wemba Wemba,ruhlen
wer,Weri,ruhlen
wma,West Makian,ruhlen
mwb,Western Bukidnon,ruhlen
hcr mce,Western Caribbean Creole,ruhlen
jcr,Western Caribbian Creole,ruhlen
ntj wdo,Western Desert Language,ruhlen
lad,Western Tibetan,ruhlen
wic,Wichita,ruhlen
wmu,Wik-Mungkan,ruhlen
wn,Wik-Ngathana,ruhlen
wnb,Winnebago,ruhlen
win,Wintun,ruhlen
kow,Winye,ruhlen
wir,Wirangu,ruhlen
wiy,Wiyot,ruhlen
wob,Wobe,ruhlen
wog,Wogamusin,ruhlen
woi,Woisika,ruhlen
wol,Woleaian,ruhlen
wlo,Wolio,ruhlen
wlf,Wolof,ruhlen
wor,Worora,ruhlen
wuc,Wu,ruhlen
gnn,Wunambal,ruhlen
wwr,Wuywurrung,ruhlen
kty,Xanty,ruhlen
xar,Xaracuu,ruhlen
xas,Xasonke,ruhlen
xho,Xhosa,ruhlen
khi,Xinalug,ruhlen
xok,Xokleng,ruhlen
khv,Xvarshi,ruhlen
kxo,Xû,ruhlen
jab,Yabim,ruhlen
jbt,Yabuti,ruhlen
ygn,Yaghnobi,ruhlen
yag,Yagua,ruhlen
yak,"Yaka (Bantu, Zone H)",ruhlen
ykn,Yakan,ruhlen
ykm,Yakoma,ruhlen
ykt,Yakut,ruhlen
ylr,Yalarnnga,ruhlen
nyl,Yalayu,ruhlen
jmm jwr,Yamamadi,ruhlen
yah,Yamana,ruhlen
yba,Yamba,ruhlen
gun,Yambasa,ruhlen
ymd,Yamdena,ruhlen
ymi,Yami,ruhlen
yam,Yaminahua,ruhlen
yan,Yana,ruhlen
inn,Yandruwandha,ruhlen
ynm,Yanomami,ruhlen
yny,Yanyuwa,ruhlen
yns,Yanzi,ruhlen
yao,Yao,ruhlen
yap,Yapese,ruhlen
yqy,Yaqay,ruhlen
yaq,Yaqui,ruhlen
yar,Yareba,ruhlen
yrr,Yaruro,ruhlen
yaw,Yava,ruhlen
yav,Yavapai,ruhlen
ywr,Yawuru,ruhlen
yay,Yay,ruhlen
yyg,Yaygir,ruhlen
yaz,Yazgulami,ruhlen
cde,Ye'cuana,ruhlen
yel,Yele,ruhlen
shy,Yellow Uighur,ruhlen
ylm,Yelmek,ruhlen
yei,Yey,ruhlen
ydb ydd ydl ylt,Yiddish,ruhlen
yid,Yidiny,ruhlen
yil,Yil,ruhlen
yim,Yimas,ruhlen
yin,Yindjibarndi,ruhlen
yng,Yinggarda,ruhlen
yir,Yir Yiront,ruhlen
wik ywl,Yokuts (Valley),ruhlen
yok,Yokutsan,ruhlen
vif,Yombe,ruhlen
yor,Yoruba,ruhlen
tbt,Yotafa,ruhlen
yyo,Yotayota,ruhlen
yct,Yucatec,ruhlen
yuc,Yuchi,ruhlen
ycn,Yucuna,ruhlen
cnt,Yue,ruhlen
yko ytu,Yukaghir,ruhlen
yki,Yuki,ruhlen
ykp,Yukpa,ruhlen
big yul,Yulu,ruhlen
que,Yuma (Yuman),ruhlen
ych ypk yun,Yupik (Central),ruhlen
yrc,Yuracare,ruhlen
kyr,Yuri,ruhlen
yrm,Yurimangui,ruhlen
yur,Yurok,ruhlen
jrn,Yuruna,ruhlen
yrt,Yuruti,ruhlen
zag,Zagawa,ruhlen
zan,Zande,ruhlen
zpr,Zaparo,ruhlen
zai zaj zam zap zaq zpi zsq zte zya zzo,Zapotec,ruhlen
zay,Zayse,ruhlen
zaz,Zaza,ruhlen
nze,Zeme,ruhlen
zen,Zenaga,ruhlen
zha,Zhang-zhung,ruhlen
zhn,Zhuang,ruhlen
pre,Zigula,ruhlen
zim,Zimakani,ruhlen
zch zfl zqc zqo zqr,Zoque,ruhlen
zno zso zul,Zulu,ruhlen
zun,Zuni,ruhlen
agd,d Agta,ruhlen
dlm,d Dera,ruhlen
jms,d Dogon,ruhlen
ndr,d Fijian,ruhlen
ddj,d Godie,ruhlen
gyc rgc,d Gyarung,ruhlen
msq,d Halkomelem,ruhlen
lmu,d Lewo,ruhlen
mxx,d Mixe,ruhlen
ryu,d Ryukyuan,ruhlen
tee,d Tepehua,ruhlen
ttd,d Tetun,ruhlen
rpa shg tdi tdr,d Tibetan (Central),ruhlen
brp,d Warapu,ruhlen
huc,|=HÍ,ruhlen
omi,Ömie,ruhlen
